chr	strand	start	end	gene_id	gene_symbol	omega	rate	log10(alpha)	log10(beta)
4	+	109560205	109688726	ENSG00000005059.15	CCDC109B	31.9512	0.898974	-0.0914912	-0.00551985
7	-	27181510	27185223	ENSG00000005073.5	HOXA11	0.0840201	1	-0.973221	0
7	-	102473118	102478907	ENSG00000005075.15	POLR2J	52.5242	0.98132	-0.23252	-0.0431199
17	-	5440912	5469060	ENSG00000005100.12	DHX33	48.5221	0.808511	-0.25989	-0.143572
17	-	43640388	43661954	ENSG00000005102.12	MEOX1	0.0381909	1	-0.0576742	-0.0264562
7	-	11370357	11832198	ENSG00000005108.15	THSD7A	0.175678	1	-1.26876	0
17	+	34980494	35009743	ENSG00000005156.11	LIG3	29.5635	0.661928	-0.25412	-0.229643
12	-	47661249	47706061	ENSG00000005175.9	RPAP3	33.7126	0.922745	-0.228353	-0.0712903
16	+	20610243	20797581	ENSG00000005187.11	ACSM3	8.39007	0.873492	-0.605806	-0.407793
16	+	20806429	20849668	ENSG00000005189.19	AC004381.6	8.71521	0.836815	-0.319043	-0.366941
16	-	57428169	57447528	ENSG00000005194.14	CIAPIN1	36.8506	0.974487	-0.629264	-0.58989
19	+	2328615	2354806	ENSG00000005206.16	SPPL2B	12.3079	0.474977	0.0935848	-0.0267691
9	-	35104112	35116341	ENSG00000005238.19	FAM214B	4.13467	0.476931	-0.205453	-0.507129
17	-	48026167	48038030	ENSG00000005243.9	COPZ2	0.706701	0.681481	-0.309203	-0.423233
7	+	107044649	107161811	ENSG00000005249.12	PRKAR2B	0.213869	1	-0.139725	0
X	+	11758159	11775753	ENSG00000005302.17	MSL3	76.4602	0.875672	-0.182658	-0.0782926
16	-	3725054	3880726	ENSG00000005339.14	CREBBP	81.6621	0.814334	-0.162046	-0.0867704
17	-	58301228	58328760	ENSG00000005379.15	TSPOAP1	1.0426	0.132904	0.504493	0.0656368
2	-	75652000	75710989	ENSG00000005436.13	GCFC2	12.8528	0.63203	-0.413584	-0.225313
2	+	74421678	74425755	ENSG00000005448.16	WDR54	44.171	0.827005	-0.247901	-0.102808
7	+	87345681	87399795	ENSG00000005469.11	CROT	8.05002	0.845565	-0.142511	-0.19872
7	-	87401697	87480435	ENSG00000005471.15	ABCB4	2.67883	0.388389	0.0271021	-0.15799
7	+	105014179	105114361	ENSG00000005483.20	KMT2E	60.869	0.547209	-0.284512	-0.214738
7	+	75842602	75888926	ENSG00000005486.16	RHBDD2	18.3631	0.910673	-0.357079	-0.0144913
16	+	981808	986979	ENSG00000005513.9	SOX8	0.0384349	1	-0.685158	0
6	-	82169983	82247754	ENSG00000005700.14	IBTK	50.9149	0.564228	-0.464052	-0.1275
11	-	3339261	3379222	ENSG00000005801.16	ZNF195	24.1599	0.748734	-0.118142	-0.0823985
13	-	77044655	77327050	ENSG00000005810.17	MYCBP2	81.9423	0.316568	0.0555873	0.00895062
13	-	76992598	77027195	ENSG00000005812.10	FBXL3	23.9238	0.592283	0.0977655	0.0860324
16	+	30472658	30523185	ENSG00000005844.17	ITGAL	17.7352	0.60795	0.272541	-0.0977078
17	+	50094737	50112152	ENSG00000005882.11	PDK2	4.84809	0.69886	-0.541985	0.0343763
17	+	50055968	50090481	ENSG00000005884.17	ITGA3	0.819616	1	-0.136776	-0.176416
X	+	24149173	24216255	ENSG00000005889.15	ZFX	25.8991	0.495305	-0.0577608	0.0282821
X	-	120427827	120469365	ENSG00000005893.15	LAMP2	119.673	0.949609	-0.191269	-0.03089
17	-	44372180	44389505	ENSG00000005961.17	ITGA2B	0.195674	0.446581	-1.31318	0.344804
7	+	95478444	95540232	ENSG00000005981.12	ASB4	0.745036	1	-0.28031	0
16	-	19501689	19522145	ENSG00000006007.11	GDE1	29.739	0.99735	-0.170775	-0.00404247
19	+	18588685	18592336	ENSG00000006015.17	C19orf60	7.17156	0.902573	-0.446724	-0.0286174
17	-	47807372	47821834	ENSG00000006025.11	OSBPL7	5.67606	0.23921	-0.257806	-0.239006
17	-	7288252	7294615	ENSG00000006047.12	YBX2	0.0976008	1	-1.03182	0
17	-	45263121	45317040	ENSG00000006062.13	MAP3K14	31.8136	0.46235	-0.79202	-0.34255
16	+	24255553	24362801	ENSG00000006116.3	CACNG3	0.160402	1	-1.23147	0
11	+	60924463	60937159	ENSG00000006118.14	TMEM132A	5.04239	0.67983	-0.391395	0.0449967
17	+	35578046	35726409	ENSG00000006125.16	AP2B1	213.455	0.920784	-0.15481	-0.0182365
7	+	97731908	97740472	ENSG00000006128.11	TAC1	0.0742527	1	-0.925584	0
16	+	3263800	3301401	ENSG00000006194.9	ZNF263	29.3049	0.533455	-0.143836	-0.089429
16	+	57372458	57385048	ENSG00000006210.6	CX3CL1	0.214235	1	0.267926	-0.000267332
17	+	50543058	50555852	ENSG00000006282.20	SPATA20	4.89229	0.534841	-0.68305	-0.233692
17	+	50561068	50627474	ENSG00000006283.17	CACNA1G	0.379622	1	-0.325686	0
16	+	3018445	3022383	ENSG00000006327.13	TNFRSF12A	0.220795	1	-0.120038	-0.115496
7	+	97005548	97011039	ENSG00000006377.10	DLX6	0.0458292	1	-0.746861	0
14	-	70722526	70809534	ENSG00000006432.15	MAP3K9	21.3199	0.99029	-0.250693	-0.0493647
7	+	39623483	39708124	ENSG00000006451.7	RALA	76.2251	0.943951	-0.318419	-0.0403238
7	-	98291651	98401068	ENSG00000006453.13	BAIAP2L1	28.3636	0.658338	-0.919287	-0.0708641
7	-	140084746	140177035	ENSG00000006459.10	KDM7A	4.54364	0.792	-0.93196	-0.0549612
7	+	141551189	141655244	ENSG00000006530.15	AGK	59.3027	0.80764	-0.124177	-0.0974578
11	+	68008578	68029282	ENSG00000006534.15	ALDH3B1	1.77322	1	-1.65029	0
1	-	54779712	54801267	ENSG00000006555.10	TTC22	1.12056	0.945783	-0.123713	0.00311839
7	+	77798792	77957503	ENSG00000006576.16	PHTF2	44.6552	0.706512	-0.196608	-0.208902
2	+	241356243	241494841	ENSG00000006607.13	FARP2	51.5868	0.872074	-0.245292	-0.0211041
7	-	30496621	30504844	ENSG00000006625.17	GGCT	50.9886	0.949521	-0.317612	-0.0250322
7	+	87876216	87909541	ENSG00000006634.7	DBF4	0.282252	0.585974	0.301782	-0.152814
19	-	3594506	3606840	ENSG00000006638.11	TBXA2R	0.142595	1	0.234323	0
7	+	112422968	112481017	ENSG00000006652.13	IFRD1	32.4022	0.780619	-0.112128	-0.0392971
19	+	39704306	39709444	ENSG00000006659.12	LGALS14	0.236276	0.461696	0.568047	0.2905
17	+	14069496	14208677	ENSG00000006695.10	COX10	36.1547	0.968996	-0.370042	-0.222996
7	+	74453790	74602604	ENSG00000006704.10	GTF2IRD1	22.6676	0.69054	-1.13613	-0.0422721
19	-	39385852	39391195	ENSG00000006712.14	PAF1	54.1948	0.814026	-0.250435	-0.116753
7	-	38722963	38932394	ENSG00000006715.15	VPS41	60.6085	0.755198	-0.134521	-0.134834
17	+	12789539	12991643	ENSG00000006740.16	ARHGAP44	17.5892	0.96417	-1.65533	-0.05082
17	-	12992391	13018187	ENSG00000006744.18	ELAC2	72.0439	0.828462	-0.419575	-0.0653484
7	+	12570577	12660179	ENSG00000006747.14	SCIN	2.16237	0.979077	-0.110269	-0.082512
X	-	7898247	7927739	ENSG00000006757.11	PNPLA4	23.6121	0.91944	-0.470979	-0.00921752
17	-	10298084	10373130	ENSG00000006788.12	MYH13	0.0534674	1	-0.802551	0
12	+	1688574	1788678	ENSG00000006831.9	ADIPOR2	32.5149	0.191013	-3.51222	-1.30322
2	+	157876702	158136154	ENSG00000007001.12	UPP2	0.0320074	1	-0.623326	0
16	+	2817180	2826304	ENSG00000007038.10	PRSS21	0.454728	0.98819	-1.6672	-0.23943
19	+	45079288	45305283	ENSG00000007047.14	MARK4	40.8363	0.908753	-0.418892	-0.125421
4	-	15963076	16084378	ENSG00000007062.11	PROM1	0.528046	1	-1.73082	0
19	+	17933016	17943991	ENSG00000007080.10	CCDC124	58.7886	0.989043	-0.380802	-0.0188623
19	+	41549518	41586844	ENSG00000007129.17	CEACAM21	0.983753	0.335702	-0.0438891	0.0331325
17	+	2593210	2685615	ENSG00000007168.12	PAFAH1B1	150.968	0.92744	-0.219938	0.00856522
17	-	28614440	28645454	ENSG00000007202.14	KIAA0100	78.8855	0.356629	-0.340768	-0.153369
17	-	9910609	10198551	ENSG00000007237.18	GAS7	136.717	0.937019	-1.31672	-0.0387609
19	-	45162928	45178237	ENSG00000007255.10	TRAPPC6A	42.0674	0.936592	-0.238684	-0.0462547
19	-	3777970	3802129	ENSG00000007264.14	MATK	5.77336	0.71039	-1.96667	-0.160956
17	-	63928740	63932354	ENSG00000007312.12	CD79B	81.4952	0.892875	-0.0837273	-0.026994
17	-	63938554	63972918	ENSG00000007314.11	SCN4A	1.41893	0.831271	-0.480417	0.0793855
1	-	112523518	112620825	ENSG00000007341.18	ST7L	2.44577	0.676679	-0.188123	-0.0280731
11	-	31784792	31817961	ENSG00000007372.20	PAX6	0.620181	1	-0.0291479	-0.0082952
16	-	784974	788397	ENSG00000007376.7	RPUSD1	32.0589	0.904009	-0.457712	-0.139351
16	-	58059	76355	ENSG00000007384.15	RHBDF1	0.220299	0.451249	0.0109069	0.118758
16	-	188969	229463	ENSG00000007392.16	LUC7L	15.2495	0.796909	-0.239925	0.0174809
3	-	50362799	50504244	ENSG00000007402.11	CACNA2D2	0.167902	1	-0.0103154	0
16	+	1333601	1349441	ENSG00000007516.13	BAIAP3	0.00619257	0.00649692	1.37708	0.774811
16	-	1349240	1351911	ENSG00000007520.3	TSR3	34.4095	0.799861	-0.20285	-0.0503971
16	+	566995	584136	ENSG00000007541.16	PIGQ	13.1455	0.969323	-0.522234	-0.0254288
16	+	1612325	1677908	ENSG00000007545.15	CRAMP1	7.64952	0.272532	-1.78102	-1.27025
6	-	35473597	35497076	ENSG00000007866.18	TEAD3	0.0992965	1	0.296225	0
1	-	6634168	6701924	ENSG00000007923.15	DNAJC11	82.1615	0.808476	-0.441964	-0.175149
1	+	171090877	171117819	ENSG00000007933.12	FMO3	0.0458292	1	-0.746861	0
6	+	16129125	16148248	ENSG00000007944.14	MYLIP	33.9294	0.577416	-0.589762	-0.192896
X	-	100843324	100874345	ENSG00000007952.17	NOX1	0.320804	1	-0.591518	0
1	-	23506430	23531220	ENSG00000007968.6	E2F2	5.37441	0.406024	-0.282001	-0.0194141
6	-	170535117	170553341	ENSG00000008018.8	PSMB1	168.379	0.97495	-0.125253	-0.0235853
X	-	47571898	47619853	ENSG00000008056.12	SYN1	0.506747	0.819059	-0.203634	0.0788114
6	+	15246296	15522040	ENSG00000008083.13	JARID2	47.7074	0.571854	-0.65547	-0.236146
X	+	18425583	18653629	ENSG00000008086.11	CDKL5	22.1132	0.973084	-0.916818	-0.0676977
1	+	209583717	209613938	ENSG00000008118.9	CAMK1G	0.0458292	1	-0.746861	0
1	-	1702730	1724324	ENSG00000008128.22	CDK11A	1.95183	0.10375	-0.17436	-0.325071
1	-	1751232	1780457	ENSG00000008130.15	NADK	76.7475	0.695961	-0.142217	-0.0890173
7	-	6161776	6272644	ENSG00000008256.15	CYTH3	138.813	0.840057	-1.31697	-0.357357
7	+	87934143	88202889	ENSG00000008277.14	ADAM22	11.5352	0.40805	-0.0282444	0.110576
7	-	106090503	106112576	ENSG00000008282.8	SYPL1	63.4815	0.968467	-0.281813	0.00646116
17	-	63432304	63446378	ENSG00000008283.15	CYB561	6.69125	1	-0.325291	0
17	-	50962174	51120865	ENSG00000008294.20	SPAG9	115.698	0.834034	-0.330877	-0.0559791
3	-	48636469	48662915	ENSG00000008300.15	CELSR3	0.22036	0.0517457	0.376716	0.568814
7	-	122075647	122144280	ENSG00000008311.14	AASS	0.0684347	0.392907	-0.894504	0.19175
12	+	6310436	6328506	ENSG00000008323.15	PLEKHG6	2.71283	0.565444	-0.607835	0.0504653
3	+	42581840	42595114	ENSG00000008324.10	SS18L2	27.3639	0.933114	-0.0129909	0.0148316
19	+	4343527	4360086	ENSG00000008382.15	MPND	11.0292	0.761481	-0.222158	-0.104217
12	+	16347142	16609259	ENSG00000008394.12	MGST1	47.0464	0.966386	-1.88289	-0.00616138
12	-	106991364	107093829	ENSG00000008405.11	CRY1	3.24027	0.949233	-0.637833	-0.0760747
19	-	46019153	46023065	ENSG00000008438.4	PGLYRP1	0.122211	1	-0.420691	0
19	+	12995608	13098796	ENSG00000008441.16	NFIX	4.72363	1	-0.736357	-0.0042558
8	-	133454848	133571940	ENSG00000008513.14	ST3GAL1	10.7172	0.965937	-0.0362075	-0.0540982
16	+	3046681	3060726	ENSG00000008516.16	MMP25	0.576328	0.464286	-1.76814	-1.67604
16	+	3065297	3082192	ENSG00000008517.16	IL32	124.488	0.988885	-0.811586	-0.00656143
16	-	2088710	2135898	ENSG00000008710.18	PKD1	0.0487762	0.000975737	1.62881	0.499169
22	+	50600685	50613981	ENSG00000008735.13	MAPK8IP2	0.648134	0.558252	-1.81831	0.249102
17	-	40019097	40061215	ENSG00000008838.18	MED24	54.9202	0.578444	-0.229252	-0.124284
8	+	22987417	23020199	ENSG00000008853.16	RHOBTB2	186.214	0.834009	-1.23893	-0.221888
2	-	36968383	37084342	ENSG00000008869.11	HEATR5B	19.3703	0.642609	0.0953494	-0.0765212
3	+	169966635	169998373	ENSG00000008952.16	SEC62	258.508	0.929873	-0.441016	-0.0324615
1	-	114716913	114758676	ENSG00000009307.15	CSDE1	826.744	0.880741	-0.224605	-0.0443458
7	+	157138913	157269372	ENSG00000009335.17	UBE3C	93.195	0.729254	-0.252202	-0.0170155
6	-	111299028	111483715	ENSG00000009413.15	REV3L	30.4228	0.526457	-0.342872	-0.115565
X	-	124375903	124963817	ENSG00000009694.13	TENM1	0.038191	1	-0.682966	0
1	-	11026523	11047233	ENSG00000009724.16	MASP2	2.73447	1	-0.420666	0
6	+	150368892	150405969	ENSG00000009765.14	IYD	0.175917	1	0.393915	0
1	+	27725979	27763122	ENSG00000009780.15	FAM76A	9.28015	0.978926	-0.15414	-0.0307898
1	+	209756032	209782320	ENSG00000009790.14	TRAF3IP3	45.1822	0.846082	-0.281417	-0.0487275
14	-	77274956	77320884	ENSG00000009830.11	POMT2	5.27184	0.655262	-0.325846	0.00920876
6	+	142147162	142224689	ENSG00000009844.15	VTA1	72.3011	0.978557	-0.142546	0.00111312
7	-	73440398	73522278	ENSG00000009954.10	BAZ1B	161.538	0.758832	-0.271506	-0.0639701
6	-	13621498	13711564	ENSG00000010017.12	RANBP9	79.7741	0.874049	-0.251479	-0.0473363
6	-	36354091	36387800	ENSG00000010030.13	ETV7	15.5514	0.861251	-1.04871	-0.107303
1	+	231337104	231355023	ENSG00000010072.15	SPRTN	7.21113	0.922336	-0.115274	0.00788341
1	+	171781664	171814023	ENSG00000010165.19	METTL13	50.2007	0.893012	-0.208315	-0.0680561
12	+	4562204	4615302	ENSG00000010219.13	DYRK4	3.12435	0.875847	-0.25049	-0.107742
17	+	32350109	32381886	ENSG00000010244.17	ZNF207	218.46	0.801608	-0.0312574	-0.111789
3	-	48599002	48610976	ENSG00000010256.10	UQCRC1	92.6796	0.905358	-0.496837	-0.0601565
7	+	38178222	38230671	ENSG00000010270.13	STARD3NL	83.9551	0.957154	-0.370683	-0.0221741
12	+	6199715	6238271	ENSG00000010278.12	CD9	12.9188	0.981623	-0.93988	-0.0276091
12	+	6493356	6531955	ENSG00000010292.12	NCAPD2	78.1463	0.564868	-0.399363	-0.305664
12	-	6538375	6556083	ENSG00000010295.19	IFFO1	6.86339	0.755284	-0.230749	-0.105713
19	+	45668244	45683724	ENSG00000010310.8	GIPR	1.82737	0.117575	0.0700174	-0.396008
3	+	52410657	52423641	ENSG00000010318.20	PHF7	0.460624	0.222747	-1.57932	-1.32462
3	+	52455118	52493071	ENSG00000010322.15	NISCH	46.4906	0.652934	0.0312798	-0.0676489
19	-	49806869	49817376	ENSG00000010361.13	FUZ	4.08911	0.672485	-0.319217	-0.202672
X	-	149476990	149521096	ENSG00000010404.17	IDS	150.541	0.714616	-0.136877	-0.0192421
16	-	3222325	3236221	ENSG00000010539.11	ZNF200	10.781	0.963224	-0.147277	-0.0352138
12	+	6786858	6820808	ENSG00000010610.9	CD4	5.80846	0.840087	-1.11744	-0.0128088
12	+	6873569	6914243	ENSG00000010626.14	LRRC23	2.56331	0.441684	-0.334027	-0.0123162
X	-	101349447	101390796	ENSG00000010671.15	BTK	154.463	0.82636	-0.156883	-0.0487697
6	+	26087281	26098343	ENSG00000010704.18	HFE	1.87946	0.747773	-0.0159639	-0.017847
1	-	41027200	41242154	ENSG00000010803.16	SCMH1	19.647	0.484483	0.0286737	0.0208766
6	-	111660332	111873452	ENSG00000010810.17	FYN	0.317646	0.936203	0.839896	-0.0343371
6	-	142751467	142945201	ENSG00000010818.8	HIVEP2	3.31649	0.0874194	0.871379	0.613601
1	+	23743155	23762059	ENSG00000011007.12	TCEB3	72.9194	0.827406	-0.198358	-0.0870245
1	+	23790970	23795539	ENSG00000011009.10	LYPLA2	64.6941	0.890759	-0.270927	-0.13524
1	+	11806096	11843144	ENSG00000011021.21	CLCN6	11.6373	0.235017	-0.259276	-0.383214
17	+	62627401	62693597	ENSG00000011028.13	MRC2	11.0298	0.265536	-1.56101	-0.0812604
17	+	51153590	51171744	ENSG00000011052.21	NME1-NME2	34.8904	0.988123	-0.388685	-0.00478577
5	+	150189957	150222788	ENSG00000011083.8	SLC6A7	0.114573	1	-1.09542	0
12	+	3077355	3286564	ENSG00000011105.11	TSPAN9	1.03116	1	-0.384273	-0.0144459
14	-	93237550	93333092	ENSG00000011114.14	BTBD7	32.9151	0.87031	-0.683559	-0.0866225
19	-	3750819	3761699	ENSG00000011132.11	APBA3	20.3217	0.712691	-0.309526	0.00170124
17	-	58205437	58219605	ENSG00000011143.16	MKS1	10.1345	0.643837	-0.120374	-0.177455
3	+	43690113	43734371	ENSG00000011198.7	ABHD5	4.96016	0.844125	0.0133518	0.0242083
X	-	8528874	8732186	ENSG00000011201.11	ANOS1	0.744033	0.986452	-1.87739	0.000763976
19	-	15380048	15419141	ENSG00000011243.17	AKAP8L	49.1842	0.778118	-0.408353	-0.141572
17	-	51177425	51260163	ENSG00000011258.15	MBTD1	23.5102	0.666327	-0.297358	-0.248149
17	+	51260528	51297936	ENSG00000011260.13	UTP18	70.2309	0.942387	-0.182134	-0.0687438
7	-	5620047	5781739	ENSG00000011275.18	RNF216	49.0191	0.656265	-0.259375	-0.341705
17	+	15999380	16045015	ENSG00000011295.15	TTC19	5.13771	0.583564	-0.000478521	0.0604866
19	+	797075	812327	ENSG00000011304.18	PTBP1	329.203	0.896481	-0.183005	-0.050185
19	-	38211006	38229714	ENSG00000011332.19	DPF1	0.26395	0.780358	-0.173807	-0.050962
11	-	61515313	61581148	ENSG00000011347.9	SYT7	0.0611055	1	-0.851903	0
3	+	45388506	45549421	ENSG00000011376.9	LARS2	47.9666	0.925142	-0.358192	-0.0319852
11	-	17077730	17207983	ENSG00000011405.13	PIK3C2A	32.4365	0.438597	-0.367255	-0.569499
19	-	43646095	43670547	ENSG00000011422.11	PLAUR	4.10853	0.980587	-0.423173	-0.0260575
7	+	36389806	36453791	ENSG00000011426.10	ANLN	16.5949	0.49294	-0.0787911	-0.0431074
19	-	15419980	15449951	ENSG00000011451.17	WIZ	19.4706	0.464262	-0.202087	-0.204551
9	+	122940833	123104866	ENSG00000011454.16	RABGAP1	42.3204	0.756207	-0.14676	-0.160273
12	-	91140484	91183123	ENSG00000011465.16	DCN	0.0534819	1	1.61175	-0.0147813
19	+	45692483	45703989	ENSG00000011478.11	QPCTL	12.0204	0.773912	-0.0749621	-0.20936
19	+	46346994	46392981	ENSG00000011485.14	PPP5C	94.6059	0.934631	-0.343065	-0.0436045
2	+	65056366	65087004	ENSG00000011523.13	CEP68	26.7837	0.821324	-0.346603	-0.0726816
2	-	39249266	39437312	ENSG00000011566.14	MAP4K3	2.47612	0.224456	0.0340643	0.00435486
19	+	35704527	35717038	ENSG00000011590.13	ZBTB32	0.187191	0.00252423	-0.726358	-0.0763142
19	-	35904401	35908295	ENSG00000011600.11	TYROBP	0.635983	0.982669	-0.799266	-0.102821
16	+	21158377	21180616	ENSG00000011638.10	TMEM159	9.59444	0.870067	-0.119875	-0.00547752
X	-	152166234	152451358	ENSG00000011677.12	GABRA3	0.0534674	1	-0.802551	0
17	-	43044295	43170245	ENSG00000012048.20	BRCA1	32.7988	0.716009	-0.207933	-0.144796
19	-	45407333	45478828	ENSG00000012061.15	ERCC1	69.4313	0.961468	-0.310278	-0.0178971
19	+	35319261	35347355	ENSG00000012124.15	CD22	395.537	0.838432	-0.326128	-0.056184
3	+	50267558	50277546	ENSG00000012171.18	SEMA3B	0.499965	1	-0.596721	0
X	+	21839636	21885424	ENSG00000012174.11	MBTPS2	26.8426	0.909866	-0.1903	-0.0434589
