chr	strand	start	end	gene_id	gene_symbol	omega	rate	log10(alpha)	log10(beta)
4	-	11393150	11429765	ENSG00000002587.9	HS3ST1	4.5251	1	-0.968431	0
7	+	150824627	150861504	ENSG00000002726.20	AOC1	0.0801939	1	-0.326706	0
7	+	121325367	121341104	ENSG00000002745.12	WNT16	0.229245	1	-0.21538	0
7	+	43112599	43566001	ENSG00000002746.14	HECW1	0.0764477	1	-0.518706	0
7	-	1815793	2233243	ENSG00000002822.15	MAD1L1	45.0881	0.663182	-0.206773	0.0761521
17	+	38869859	38921770	ENSG00000002834.17	LASP1	199.074	0.80604	-0.0075166	0.0358994
17	+	48103357	48123074	ENSG00000002919.14	SNX11	82.6566	0.928261	-0.159743	-0.0398111
12	-	8940363	8949955	ENSG00000003056.7	M6PR	245.568	0.989409	-0.207548	-0.0106742
X	-	117897813	118117340	ENSG00000003096.13	KLHL13	1.88461	0.986507	-1.48889	-0.0157982
7	-	8113184	8262687	ENSG00000003147.17	ICA1	2.67503	0.675076	-2.42895	-1.83574
16	-	90004865	90020128	ENSG00000003249.13	DBNDD1	16.1598	1	-0.861153	0
2	-	201700554	201781189	ENSG00000003393.14	ALS2	9.18879	0.581336	0.0185339	-0.173604
2	+	201182881	201229406	ENSG00000003400.14	CASP10	6.99234	0.923021	0.182713	-0.106294
2	+	201116104	201176687	ENSG00000003402.19	CFLAR	120.911	0.985031	0.124241	-0.0167431
2	-	187464230	187565760	ENSG00000003436.14	TFPI	0.309912	1	-0.0187964	0
2	+	37231631	37253403	ENSG00000003509.15	NDUFAF7	15.8629	0.812661	-0.264272	-0.109362
3	+	50088908	50119021	ENSG00000003756.16	RBM5	64.0353	0.742336	0.0890186	-0.0879368
8	-	17298030	17413528	ENSG00000003987.13	MTMR7	0.906176	1	0.0587543	0
8	+	17497088	17570573	ENSG00000003989.16	SLC7A2	0.290379	1	0.0334322	0
7	+	127588345	127591705	ENSG00000004059.10	ARF5	83.1219	0.993764	-0.172863	-0.00947849
17	+	28364356	28404049	ENSG00000004139.13	SARM1	6.24572	0.735867	0.0394801	-0.320812
17	-	28347177	28357522	ENSG00000004142.11	POLDIP2	156.564	0.888876	-0.363037	-0.0685277
3	-	129555175	129606818	ENSG00000004399.12	PLXND1	0.440827	1	-0.404432	-0.0667751
1	-	33007940	33080996	ENSG00000004455.16	AK2	337.424	0.996363	-0.155011	-0.0133435
4	+	15778275	15853230	ENSG00000004468.12	CD38	11.0178	0.904643	0.105604	-0.0238881
12	+	2794953	2805423	ENSG00000004478.7	FKBP4	269.212	0.821193	-0.607909	-0.0904339
1	+	23019448	23083689	ENSG00000004487.15	KDM1A	149.433	0.924258	-0.303067	-0.112542
3	+	49940007	50100045	ENSG00000004534.14	RBM6	63.6349	0.780759	-0.157163	-0.135834
17	-	3860315	3894891	ENSG00000004660.14	CAMKK1	2.2055	0.598222	-0.00787007	-0.370782
12	-	21468911	21501669	ENSG00000004700.15	RECQL	72.0444	0.762247	-0.405103	-0.294066
7	+	93232340	93361121	ENSG00000004766.15	VPS50	20.8211	0.944475	-0.171384	-0.12478
19	-	35754568	35758079	ENSG00000004776.11	HSPB6	0.183397	1	0.562353	0
19	+	35774532	35788822	ENSG00000004777.18	ARHGAP33	3.25587	0.181027	-2.514	-1.28109
16	-	23581002	23596356	ENSG00000004779.9	NDUFAB1	88.364	0.997501	-0.299245	-0.00746522
3	-	50341110	50346852	ENSG00000004838.13	ZMYND10	0.200285	1	0.325392	-0.134732
7	+	20615207	20777038	ENSG00000004846.16	ABCB5	0.0460161	1	0.558097	0
X	-	25003694	25016420	ENSG00000004848.7	ARX	0.0458492	1	-0.747017	0
7	-	96120220	96322147	ENSG00000004864.13	SLC25A13	19.9703	0.768585	-0.162551	-0.0723747
7	+	116953238	117230103	ENSG00000004866.19	ST7	187.948	0.906485	-0.825675	-0.114626
17	-	47117703	47189422	ENSG00000004897.11	CDC27	59.5196	0.517716	-0.11524	-0.046538
17	-	44248385	44268141	ENSG00000004939.13	SLC4A1	0.0475086	1	0.563893	0
X	+	11111301	11123078	ENSG00000004961.14	HCCS	29.8387	0.92443	-0.254599	-0.0715305
17	-	7225341	7234545	ENSG00000004975.11	DVL2	53.8452	0.733137	-0.327348	-0.0786917
19	+	18831938	18868236	ENSG00000005007.12	UPF1	63.0776	0.646175	-0.290332	-0.127672
7	-	26667062	26995239	ENSG00000005020.12	SKAP2	31.4151	0.96791	0.0188444	-0.0412527
X	+	119468400	119471319	ENSG00000005022.5	SLC25A5	390.643	0.996709	-0.195001	-0.0272988
4	+	109560205	109688726	ENSG00000005059.15	CCDC109B	33.489	0.944175	-0.1119	-0.0265964
7	-	102473118	102478907	ENSG00000005075.15	POLR2J	54.962	0.958155	-0.25222	-0.0328509
17	-	5440912	5469060	ENSG00000005100.12	DHX33	34.8624	0.692689	-0.116343	-0.0773109
17	-	43640388	43661954	ENSG00000005102.12	MEOX1	0.626606	1	-1.17858	-0.0264562
7	-	11370357	11832198	ENSG00000005108.15	THSD7A	0.0458491	1	-0.747016	0
17	+	34980494	35009743	ENSG00000005156.11	LIG3	31.1371	0.745611	-0.276635	-0.280619
12	-	47661249	47706061	ENSG00000005175.9	RPAP3	33.1048	0.941177	-0.220455	-0.0797887
16	+	20610243	20797581	ENSG00000005187.11	ACSM3	5.99222	0.86504	-0.459835	-0.403618
16	+	20806429	20849668	ENSG00000005189.19	AC004381.6	7.15747	0.667689	-0.233633	-0.270182
16	-	57428169	57447528	ENSG00000005194.14	CIAPIN1	38.4208	0.985343	-0.647381	-0.594653
19	+	2328615	2354806	ENSG00000005206.16	SPPL2B	24.7966	0.7039	-0.210446	-0.194685
9	-	35104112	35116341	ENSG00000005238.19	FAM214B	1.02136	0.20313	0.398627	-0.148306
17	-	48026167	48038030	ENSG00000005243.9	COPZ2	0.916929	0.813969	-0.420911	-0.499363
7	+	107044649	107161811	ENSG00000005249.12	PRKAR2B	0.0764153	1	0.273678	0
X	+	11758159	11775753	ENSG00000005302.17	MSL3	33.2384	0.845266	0.179063	-0.0631209
16	-	3725054	3880726	ENSG00000005339.14	CREBBP	45.0945	0.729316	0.0958077	-0.0394973
17	-	58301228	58328760	ENSG00000005379.15	TSPOAP1	6.90444	0.430354	-0.313001	-0.423121
17	-	58269856	58280935	ENSG00000005381.7	MPO	0.0764153	1	-0.936591	0
7	-	95297676	95324707	ENSG00000005421.8	PON1	0.0716796	1	-0.912114	0
2	-	75652000	75710989	ENSG00000005436.13	GCFC2	15.1465	0.780308	-0.484847	-0.315554
2	+	74421678	74425755	ENSG00000005448.16	WDR54	48.4222	0.860729	-0.2878	-0.119963
7	+	87345681	87399795	ENSG00000005469.11	CROT	7.42333	0.939231	-0.107358	-0.243839
7	-	87401697	87480435	ENSG00000005471.15	ABCB4	3.28393	0.696047	-0.061049	-0.406516
7	+	105014179	105114361	ENSG00000005483.20	KMT2E	31.9225	0.443524	-0.00427773	-0.12532
7	+	75842602	75888926	ENSG00000005486.16	RHBDD2	24.042	0.91497	-0.474047	-0.0165135
16	+	981808	986979	ENSG00000005513.9	SOX8	0.492659	1	-1.70127	0
6	-	82169983	82247754	ENSG00000005700.14	IBTK	26.3207	0.629491	-0.177584	-0.17425
11	-	3339261	3379222	ENSG00000005801.16	ZNF195	36.7396	0.840943	-0.300119	-0.132209
13	-	77044655	77327050	ENSG00000005810.17	MYCBP2	89.8357	0.62299	0.0156511	-0.278473
13	-	76992598	77027195	ENSG00000005812.10	FBXL3	18.6207	0.718385	0.206548	0.00347198
16	+	30472658	30523185	ENSG00000005844.17	ITGAL	13.0416	0.633504	0.405958	-0.115306
17	+	50094737	50112152	ENSG00000005882.11	PDK2	3.92775	0.875857	-0.450767	-0.0624269
17	+	50055968	50090481	ENSG00000005884.17	ITGA3	1.42713	0.776593	-0.375395	-0.0678445
X	+	24149173	24216255	ENSG00000005889.15	ZFX	17.9777	0.621204	0.100716	-0.0683341
X	-	120427827	120469365	ENSG00000005893.15	LAMP2	117.421	0.961217	-0.18302	-0.036112
17	-	44372180	44389505	ENSG00000005961.17	ITGA2B	0.0458492	1	-0.747017	0
7	+	95478444	95540232	ENSG00000005981.12	ASB4	0.40122	1	-0.0164166	0
16	-	19501689	19522145	ENSG00000006007.11	GDE1	38.1504	0.99775	-0.278916	-0.00421489
19	+	18588685	18592336	ENSG00000006015.17	C19orf60	8.39706	0.92441	-0.51515	-0.0388872
17	-	47807372	47821834	ENSG00000006025.11	OSBPL7	5.98002	0.24562	-0.280423	-0.250035
17	+	32927910	32945106	ENSG00000006042.11	TMEM98	0.122265	1	0.284166	0
17	-	45263121	45317040	ENSG00000006062.13	MAP3K14	20.3065	0.617063	-0.59712	-0.465597
16	+	24255553	24362801	ENSG00000006116.3	CACNG3	0.152831	1	-1.21174	0
11	+	60924463	60937159	ENSG00000006118.14	TMEM132A	24.5942	0.76245	-1.07891	-0.00413162
17	+	35578046	35726409	ENSG00000006125.16	AP2B1	177.021	0.941574	-0.0735328	-0.0278302
7	+	97731908	97740472	ENSG00000006128.11	TAC1	0.0764153	1	-0.936591	0
16	+	3263800	3301401	ENSG00000006194.9	ZNF263	29.0563	0.562546	-0.140138	-0.112076
16	+	57372458	57385048	ENSG00000006210.6	CX3CL1	0.68793	1	-0.225182	-0.000267332
17	+	50543058	50555852	ENSG00000006282.20	SPATA20	5.23053	0.541939	-0.712027	-0.239314
17	+	50561068	50627474	ENSG00000006283.17	CACNA1G	0.236726	1	-0.127257	0
16	+	3018445	3022383	ENSG00000006327.13	TNFRSF12A	0.351511	1	-0.314933	-0.115496
7	+	97005548	97011039	ENSG00000006377.10	DLX6	0.0152831	1	-0.40283	0
14	-	70722526	70809534	ENSG00000006432.15	MAP3K9	15.8185	0.961977	-0.121144	-0.0368948
7	+	39623483	39708124	ENSG00000006451.7	RALA	73.5585	0.986892	-0.302956	-0.0594459
7	-	98291651	98401068	ENSG00000006453.13	BAIAP2L1	43.5265	0.718531	-1.10523	-0.108316
7	-	140084746	140177035	ENSG00000006459.10	KDM7A	1.63052	0.771118	-0.488583	-0.0435035
7	+	141551189	141655244	ENSG00000006530.15	AGK	65.8767	0.841753	-0.169827	-0.115209
11	+	68008578	68029282	ENSG00000006534.15	ALDH3B1	2.12414	0.956927	-1.7283	0.0189277
1	-	54779712	54801267	ENSG00000006555.10	TTC22	2.2951	0.967871	-0.433109	-0.00680388
7	+	77798792	77957503	ENSG00000006576.16	PHTF2	36.5178	0.767542	-0.109262	-0.244402
2	+	241356243	241494841	ENSG00000006607.13	FARP2	42.6901	0.878057	-0.163098	-0.0240399
11	-	17493895	17544416	ENSG00000006611.15	USH1C	0.0528351	1	-0.798202	0
7	-	30496621	30504844	ENSG00000006625.17	GGCT	61.7486	0.980979	-0.400752	-0.0390422
7	+	87876216	87909541	ENSG00000006634.7	DBF4	1.23442	0.652632	-0.327427	-0.198859
19	-	3594506	3606840	ENSG00000006638.11	TBXA2R	0.442698	1	-0.237946	0
7	+	112422968	112481017	ENSG00000006652.13	IFRD1	34.8497	0.812824	-0.143743	-0.0566368
19	+	39704306	39709444	ENSG00000006659.12	LGALS14	22.2696	0.951049	-1.38844	-0.018583
17	+	14069496	14208677	ENSG00000006695.10	COX10	25.3299	0.80889	-0.215562	-0.145441
7	+	74453790	74602604	ENSG00000006704.10	GTF2IRD1	22.4318	0.79681	-1.13159	-0.10361
19	-	39385852	39391195	ENSG00000006712.14	PAF1	54.113	0.87646	-0.249779	-0.148472
7	-	38722963	38932394	ENSG00000006715.15	VPS41	38.9114	0.638266	0.0578953	-0.0628137
17	+	12789539	12991643	ENSG00000006740.16	ARHGAP44	10.133	0.865691	-1.41601	-0.00453614
17	-	12992391	13018187	ENSG00000006744.18	ELAC2	79.1874	0.795212	-0.460628	-0.0477752
7	+	12570577	12660179	ENSG00000006747.14	SCIN	0.709919	1	0.369382	-0.0916033
X	-	2903970	2929351	ENSG00000006756.15	ARSD	0.951757	1	-0.115296	-0.067631
X	-	7898247	7927739	ENSG00000006757.11	PNPLA4	14.1346	0.91697	-0.248251	-0.00806184
12	+	1688574	1788678	ENSG00000006831.9	ADIPOR2	15.9468	0.1155	-3.20295	-1.09864
5	-	134286350	134371047	ENSG00000006837.11	CDKL3	1.65543	0.742592	-0.596562	-0.0511245
2	+	157876702	158136154	ENSG00000007001.12	UPP2	0.0463141	1	-0.750617	0
16	+	2817180	2826304	ENSG00000007038.10	PRSS21	0.711194	0.929077	-1.85805	-0.212918
19	+	45079288	45305283	ENSG00000007047.14	MARK4	28.9596	0.732598	-0.269681	-0.0329763
4	-	15963076	16084378	ENSG00000007062.11	PROM1	0.268772	1	-1.44525	0
19	+	17933016	17943991	ENSG00000007080.10	CCDC124	92.3732	0.990622	-0.577028	-0.0195482
19	+	41549518	41586844	ENSG00000007129.17	CEACAM21	0.997387	0.576523	-0.049807	-0.196451
17	+	2593210	2685615	ENSG00000007168.12	PAFAH1B1	98.735	0.977628	-0.035539	-0.0140847
17	-	27756766	27800499	ENSG00000007171.16	NOS2	0.106981	1	-1.06812	0
17	-	28614440	28645454	ENSG00000007202.14	KIAA0100	45.9287	0.259661	-0.105894	-0.0199604
17	-	9910609	10198551	ENSG00000007237.18	GAS7	6.23837	0.0920852	0.0233648	0.928635
19	-	45162928	45178237	ENSG00000007255.10	TRAPPC6A	42.8869	0.92854	-0.247061	-0.0425447
19	-	3777970	3802129	ENSG00000007264.14	MATK	1.55375	0.477301	-1.39866	0.00881419
17	-	63928740	63932354	ENSG00000007312.12	CD79B	70.0638	0.925887	-0.0180977	-0.0425898
17	-	63938554	63972918	ENSG00000007314.11	SCN4A	0.810002	1	-0.239221	0
1	-	112523518	112620825	ENSG00000007341.18	ST7L	4.81024	0.873183	-0.481004	-0.13737
X	+	154295671	154330350	ENSG00000007350.16	TKTL1	0.0152831	1	-0.40283	0
11	-	31784792	31817961	ENSG00000007372.20	PAX6	0.956501	1	-0.214885	-0.0082952
16	-	784974	788397	ENSG00000007376.7	RPUSD1	35.5151	0.879451	-0.502163	-0.127522
16	-	58059	76355	ENSG00000007384.15	RHBDF1	0.476886	0.781022	-0.314228	-0.115495
16	-	188969	229463	ENSG00000007392.16	LUC7L	34.1638	0.890284	-0.590078	-0.0300741
3	-	50362799	50504244	ENSG00000007402.11	CACNA2D2	0.0916984	1	0.232551	0
16	+	1333601	1349441	ENSG00000007516.13	BAIAP3	0.291262	0.756757	0.10745	-0.892444
16	-	1349240	1351911	ENSG00000007520.3	TSR3	44.9759	0.745192	-0.319122	-0.020044
16	+	566995	584136	ENSG00000007541.16	PIGQ	15.0627	0.878639	-0.581318	0.0167718
16	+	1612325	1677908	ENSG00000007545.15	CRAMP1	4.61777	0.341126	-1.56219	-1.36465
6	-	35473597	35497076	ENSG00000007866.18	TEAD3	0.0152831	1	0.932001	0
1	-	169722641	169764705	ENSG00000007908.15	SELE	0.0458492	1	-0.747017	0
1	-	6634168	6701924	ENSG00000007923.15	DNAJC11	69.8835	0.825386	-0.37168	-0.18403
6	+	16129125	16148248	ENSG00000007944.14	MYLIP	25.4796	0.541641	-0.46542	-0.165607
X	-	100843324	100874345	ENSG00000007952.17	NOX1	0.855852	1	-1.00939	0
1	-	23506430	23531220	ENSG00000007968.6	E2F2	5.92089	0.64391	-0.323982	-0.215814
6	-	170535117	170553341	ENSG00000008018.8	PSMB1	190.092	0.971635	-0.177926	-0.0221211
X	-	47571898	47619853	ENSG00000008056.12	SYN1	1.42132	1	-0.646093	-0.00692456
6	+	15246296	15522040	ENSG00000008083.13	JARID2	22.6163	0.472102	-0.331407	-0.154471
X	+	18425583	18653629	ENSG00000008086.11	CDKL5	14.7919	0.987338	-0.742287	-0.0739494
1	+	209583717	209613938	ENSG00000008118.9	CAMK1G	0.0916984	1	-1.00731	0
1	-	1702730	1724324	ENSG00000008128.22	CDK11A	1.7088	0.0716245	-0.116924	-0.18094
1	-	1751232	1780457	ENSG00000008130.15	NADK	86.7021	0.727199	-0.195176	-0.107821
6	+	50818723	50847613	ENSG00000008196.12	TFAP2B	0.15283	1	-1.21173	0
3	+	38039205	38124025	ENSG00000008226.19	DLEC1	0.051579	1	0.360015	0
7	-	6161776	6272644	ENSG00000008256.15	CYTH3	88.3739	0.736262	-1.12088	-0.3008
7	+	87934143	88202889	ENSG00000008277.14	ADAM22	13.7397	0.514366	-0.104136	0.0121699
7	-	106090503	106112576	ENSG00000008282.8	SYPL1	43.1709	0.984345	-0.114389	-0.000529751
17	-	63432304	63446378	ENSG00000008283.15	CYB561	13.2651	1	-0.622173	0
17	-	50962174	51120865	ENSG00000008294.20	SPAG9	67.6512	0.814927	-0.0978533	-0.0460347
3	-	48636469	48662915	ENSG00000008300.15	CELSR3	0.979664	0.511697	-0.256364	-0.357998
7	-	122075647	122144280	ENSG00000008311.14	AASS	0.0979486	1	-1.03321	-0.207366
12	+	6310436	6328506	ENSG00000008323.15	PLEKHG6	2.8179	0.829101	-0.624279	-0.113346
3	+	42581840	42595114	ENSG00000008324.10	SS18L2	51.6904	0.991574	-0.289148	-0.0112872
19	+	4343527	4360086	ENSG00000008382.15	MPND	12.0644	0.881887	-0.261086	-0.167201
12	+	16347142	16609259	ENSG00000008394.12	MGST1	34.2325	0.953809	-1.74483	-0.000530818
12	-	106991364	107093829	ENSG00000008405.11	CRY1	1.47004	0.938668	-0.296188	-0.0712648
19	+	12995608	13098796	ENSG00000008441.16	NFIX	1.78567	0.994882	-0.315389	-0.00204949
8	-	133454848	133571940	ENSG00000008513.14	ST3GAL1	15.2901	0.936153	-0.190415	-0.0406378
16	+	3046681	3060726	ENSG00000008516.16	MMP25	1.01545	1	-2.01091	-2.00432
16	+	3065297	3082192	ENSG00000008517.16	IL32	197.257	0.981385	-1.01148	-0.00328828
16	-	2088710	2135898	ENSG00000008710.18	PKD1	2.03873	0.056326	0.0865263	-0.282081
22	+	50600685	50613981	ENSG00000008735.13	MAPK8IP2	0.180253	1	-1.27933	-0.000678304
17	-	40019097	40061215	ENSG00000008838.18	MED24	42.2024	0.570662	-0.114881	-0.118503
8	+	22987417	23020199	ENSG00000008853.16	RHOBTB2	52.0508	0.819963	-0.685404	-0.2146
2	-	36968383	37084342	ENSG00000008869.11	HEATR5B	19.2549	0.650826	0.0979432	-0.0819553
3	+	169966635	169998373	ENSG00000008952.16	SEC62	260.94	0.926503	-0.445083	-0.0309015
1	-	114716913	114758676	ENSG00000009307.15	CSDE1	609.186	0.90784	-0.0919856	-0.0573614
7	+	157138913	157269372	ENSG00000009335.17	UBE3C	71.9789	0.825753	-0.140028	-0.0702998
6	-	111299028	111483715	ENSG00000009413.15	REV3L	13.848	0.50492	-0.0012306	-0.0977698
1	-	11026523	11047233	ENSG00000009724.16	MASP2	0.855852	1	0.0803484	0
6	+	150368892	150405969	ENSG00000009765.14	IYD	0.316333	1	0.149573	0
1	+	27725979	27763122	ENSG00000009780.15	FAM76A	5.8777	0.947095	0.0439367	-0.0165811
1	+	209756032	209782320	ENSG00000009790.14	TRAF3IP3	76.3262	0.897851	-0.509084	-0.0742267
14	-	77274956	77320884	ENSG00000009830.11	POMT2	5.564	0.763882	-0.349228	-0.0564733
6	+	142147162	142224689	ENSG00000009844.15	VTA1	77.6095	0.9864	-0.173312	-0.00231888
7	-	73440398	73522278	ENSG00000009954.10	BAZ1B	143.209	0.824999	-0.219205	-0.0998246
6	-	13621498	13711564	ENSG00000010017.12	RANBP9	53.9225	0.888144	-0.0814132	-0.0542059
6	-	36354091	36387800	ENSG00000010030.13	ETV7	4.87733	0.922351	-0.545729	-0.136739
1	+	231337104	231355023	ENSG00000010072.15	SPRTN	7.10696	0.992323	-0.108964	-0.0235518
1	+	171781664	171814023	ENSG00000010165.19	METTL13	29.5976	0.864092	0.0210778	-0.0539197
12	+	4562204	4615302	ENSG00000010219.13	DYRK4	6.48415	0.925928	-0.566865	-0.131626
17	+	32350109	32381886	ENSG00000010244.17	ZNF207	207.251	0.82657	-0.0083832	-0.124945
3	-	48599002	48610976	ENSG00000010256.10	UQCRC1	74.331	0.887188	-0.401034	-0.051449
7	+	38178222	38230671	ENSG00000010270.13	STARD3NL	87.2183	0.975166	-0.387241	-0.0301879
12	+	6199715	6238271	ENSG00000010278.12	CD9	10.7432	0.987635	-0.859859	-0.0302342
12	+	6493356	6531955	ENSG00000010292.12	NCAPD2	138.683	0.620762	-0.648453	-0.345961
12	-	6538375	6556083	ENSG00000010295.19	IFFO1	5.28079	0.634571	-0.117099	-0.0311615
19	+	45668244	45683724	ENSG00000010310.8	GIPR	5.49089	0.278766	-0.406219	-0.750789
3	+	52410657	52423641	ENSG00000010318.20	PHF7	1.149	0.396954	-1.97073	-1.56728
3	+	52455118	52493071	ENSG00000010322.15	NISCH	39.9603	0.719861	0.097001	-0.109419
3	+	52495338	52524495	ENSG00000010327.10	STAB1	0.173348	1	0.105888	0
19	-	49806869	49817376	ENSG00000010361.13	FUZ	5.02927	0.57484	-0.408895	-0.135616
12	-	220621	262873	ENSG00000010379.15	SLC6A13	0.0491528	1	-0.771975	0
X	-	149476990	149521096	ENSG00000010404.17	IDS	88.6308	0.724001	0.0931726	-0.0248308
16	-	3222325	3236221	ENSG00000010539.11	ZNF200	9.26057	0.974333	-0.0813218	-0.040143
12	+	6786858	6820808	ENSG00000010610.9	CD4	4.11504	0.971461	-0.968062	-0.0752185
12	+	6873569	6914243	ENSG00000010626.14	LRRC23	4.31177	0.721169	-0.559196	-0.221499
X	-	101349447	101390796	ENSG00000010671.15	BTK	176.365	0.905876	-0.214468	-0.0882131
6	+	26087281	26098343	ENSG00000010704.18	HFE	2.12462	1	-0.0689468	-0.142629
1	-	41027200	41242154	ENSG00000010803.16	SCMH1	39.2227	0.677286	-0.271457	-0.12211
6	-	111660332	111873452	ENSG00000010810.17	FYN	2.25967	0.936291	-0.000662067	-0.0343775
6	-	142751467	142945201	ENSG00000010818.8	HIVEP2	30.7467	0.824854	-0.0945749	-0.319364
1	+	23743155	23762059	ENSG00000011007.12	TCEB3	72.34	0.89738	-0.194894	-0.121878
1	+	23790970	23795539	ENSG00000011009.10	LYPLA2	71.4263	0.859113	-0.313914	-0.119707
1	+	11806096	11843144	ENSG00000011021.21	CLCN6	11.9652	0.283068	-0.271334	-0.460986
17	+	62627401	62693597	ENSG00000011028.13	MRC2	3.98211	0.373572	-1.11925	-0.224929
17	+	51153590	51171744	ENSG00000011052.21	NME1-NME2	17.2848	0.989351	-0.0837697	-0.00531976
5	+	150189957	150222788	ENSG00000011083.8	SLC6A7	0.305661	1	-1.49922	0
12	+	3077355	3286564	ENSG00000011105.11	TSPAN9	3.25572	1	-0.880734	-0.0144459
14	-	93237550	93333092	ENSG00000011114.14	BTBD7	9.33261	0.840418	-0.1365	-0.0716193
19	-	3750819	3761699	ENSG00000011132.11	APBA3	24.9537	0.841894	-0.398661	-0.0697317
17	-	58205437	58219605	ENSG00000011143.16	MKS1	12.0588	0.579342	-0.195807	-0.132353
3	+	43690113	43734371	ENSG00000011198.7	ABHD5	6.20353	0.989288	-0.0836162	-0.0439609
X	-	8528874	8732186	ENSG00000011201.11	ANOS1	1.39076	1	-2.14636	-0.00510102
19	-	15380048	15419141	ENSG00000011243.17	AKAP8L	51.8834	0.763064	-0.431551	-0.133196
17	-	51177425	51260163	ENSG00000011258.15	MBTD1	16.9065	0.671724	-0.154228	-0.251601
17	+	51260528	51297936	ENSG00000011260.13	UTP18	75.7115	0.939795	-0.214763	-0.0675602
7	-	5620047	5781739	ENSG00000011275.18	RNF216	60.2585	0.731946	-0.349012	-0.38843
17	+	15999380	16045015	ENSG00000011295.15	TTC19	4.40921	0.714537	0.0657909	-0.0261064
19	+	797075	812327	ENSG00000011304.18	PTBP1	500.663	0.946251	-0.365082	-0.0733982
19	-	38211006	38229714	ENSG00000011332.19	DPF1	1.0257	1	-0.75137	-0.15746
11	-	61515313	61581148	ENSG00000011347.9	SYT7	0.0152831	1	-0.40283	0
3	+	45388506	45549421	ENSG00000011376.9	LARS2	43.5044	0.901336	-0.315796	-0.0207862
11	-	17077730	17207983	ENSG00000011405.13	PIK3C2A	3.42295	0.0885225	0.608246	0.0888218
19	-	43646095	43670547	ENSG00000011422.11	PLAUR	9.73906	0.985905	-0.797394	-0.0283827
7	+	36389806	36453791	ENSG00000011426.10	ANLN	20.2068	0.810551	-0.164267	-0.255697
19	-	15419980	15449951	ENSG00000011451.17	WIZ	22.6724	0.553285	-0.268174	-0.279261
9	+	122940833	123104866	ENSG00000011454.16	RABGAP1	44.0658	0.771679	-0.164308	-0.168955
12	-	91140484	91183123	ENSG00000011465.16	DCN	0.0309458	1	1.80219	-0.0147813
19	+	45692483	45703989	ENSG00000011478.11	QPCTL	12.7714	0.650893	-0.10126	-0.135224
19	+	46346994	46392981	ENSG00000011485.14	PPP5C	111.775	0.961717	-0.415484	-0.0558821
2	+	65056366	65087004	ENSG00000011523.13	CEP68	21.4915	0.840019	-0.251039	-0.0823399
2	-	39249266	39437312	ENSG00000011566.14	MAP4K3	6.03965	0.642184	-0.352144	-0.439954
19	+	35704527	35717038	ENSG00000011590.13	ZBTB32	0.229197	0.00195381	-0.810226	-0.0560695
19	-	35904401	35908295	ENSG00000011600.11	TYROBP	0.10113	1	-0.0348764	-0.110338
16	+	21158377	21180616	ENSG00000011638.10	TMEM159	13.0106	0.93132	-0.252034	-0.0346991
17	-	43044295	43170245	ENSG00000012048.20	BRCA1	33.2429	0.744296	-0.213772	-0.161396
19	-	45407333	45478828	ENSG00000012061.15	ERCC1	66.3061	0.965924	-0.290279	-0.0198846
