WDTC1	ENSG00000142784.15	+	chr1	27234516	27308633	protein_coding
PPP1R8	ENSG00000117751.17	+	chr1	27830778	27851676	protein_coding
ATPIF1	ENSG00000130770.17	+	chr1	28236109	28246906	protein_coding
KIF2C	ENSG00000142945.12	+	chr1	44739818	44767767	protein_coding
PTPRF	ENSG00000142949.16	+	chr1	43525187	43623666	protein_coding
STX12	ENSG00000117758.13	+	chr1	27773183	27824452	protein_coding
ZDHHC18	ENSG00000204160.11	+	chr1	26826710	26857602	protein_coding
MED18	ENSG00000130772.13	+	chr1	28329002	28335967	protein_coding
SFN	ENSG00000175793.11	+	chr1	26863138	26864457	protein_coding
RBBP4	ENSG00000162521.18	+	chr1	32651142	32686211	protein_coding
TSSK3	ENSG00000162526.6	+	chr1	32351521	32364312	protein_coding
HPCA	ENSG00000121905.9	+	chr1	32885994	32898441	protein_coding
KIAA1522	ENSG00000162522.10	+	chr1	32741885	32774970	protein_coding
SH3D21	ENSG00000214193.9	+	chr1	36306387	36324886	protein_coding
CCDC24	ENSG00000159214.12	+	chr1	43991359	43996528	protein_coding
MFSD2A	ENSG00000168389.17	+	chr1	39955112	39969968	protein_coding
DPH2	ENSG00000132768.13	+	chr1	43970000	43973369	protein_coding
MACF1	ENSG00000127603.23	+	chr1	39081316	39487177	protein_coding
ST3GAL3	ENSG00000126091.19	+	chr1	43705824	43931165	protein_coding
THEMIS2	ENSG00000130775.15	+	chr1	27872543	27886685	protein_coding
ZNF362	ENSG00000160094.14	+	chr1	33256545	33300719	protein_coding
TINAGL1	ENSG00000142910.15	+	chr1	31576485	31587686	protein_coding
ZMYM1	ENSG00000197056.9	+	chr1	35059786	35115859	protein_coding
MAP7D1	ENSG00000116871.15	+	chr1	36155579	36180849	protein_coding
TMEM39B	ENSG00000121775.17	+	chr1	32072031	32102866	protein_coding
NFYC	ENSG00000066136.20	+	chr1	40691648	40771603	protein_coding
GJB3	ENSG00000188910.7	+	chr1	34781189	34786369	protein_coding
PHACTR4	ENSG00000204138.12	+	chr1	28369582	28500369	protein_coding
EPB41	ENSG00000159023.19	+	chr1	28887091	29120046	protein_coding
UTP11	ENSG00000183520.11	+	chr1	38009258	38024824	protein_coding
TEKT2	ENSG00000092850.11	+	chr1	36084075	36088275	protein_coding
ZNF684	ENSG00000117010.15	+	chr1	40531561	40548169	protein_coding
ZBTB8A	ENSG00000160062.14	+	chr1	32539427	32605939	protein_coding
KHDRBS1	ENSG00000121774.17	+	chr1	32013829	32060850	protein_coding
ERMAP	ENSG00000164010.13	+	chr1	42817124	42844989	protein_coding
DNALI1	ENSG00000163879.10	+	chr1	37556919	37566857	protein_coding
ATP6V0B	ENSG00000117410.13	+	chr1	43974487	43978295	protein_coding
LCK	ENSG00000182866.16	+	chr1	32251239	32286165	protein_coding
ZNF691	ENSG00000164011.17	+	chr1	42846573	42852477	protein_coding
ZSCAN20	ENSG00000121903.14	+	chr1	33472645	33496507	protein_coding
HDAC1	ENSG00000116478.11	+	chr1	32292086	32333635	protein_coding
RCC1	ENSG00000180198.15	+	chr1	28505943	28539300	protein_coding
B4GALT2	ENSG00000117411.16	+	chr1	43978943	43991170	protein_coding
RLF	ENSG00000117000.8	+	chr1	40161373	40240921	protein_coding
KCNQ4	ENSG00000117013.14	+	chr1	40784012	40840452	protein_coding
TRNAU1AP	ENSG00000180098.9	+	chr1	28553085	28578545	protein_coding
XKR8	ENSG00000158156.7	+	chr1	27959462	27968096	protein_coding
SMAP2	ENSG00000084070.11	+	chr1	40344850	40423326	protein_coding
TIE1	ENSG00000066056.13	+	chr1	43300993	43323108	protein_coding
SZT2	ENSG00000198198.14	+	chr1	43389882	43452650	protein_coding
THRAP3	ENSG00000054118.13	+	chr1	36224416	36305357	protein_coding
ZBTB8B	ENSG00000273274.1	+	chr1	32465069	32496686	protein_coding
TMEM222	ENSG00000186501.14	+	chr1	27322145	27336400	protein_coding
NUDC	ENSG00000090273.13	+	chr1	26900238	26946862	protein_coding
PPIE	ENSG00000084072.16	+	chr1	39692182	39763914	protein_coding
RPS8	ENSG00000142937.11	+	chr1	44775251	44778779	protein_coding
OPRD1	ENSG00000116329.10	+	chr1	28812142	28871267	protein_coding
MANEAL	ENSG00000185090.14	+	chr1	37793802	37801137	protein_coding
FAM167B	ENSG00000183615.5	+	chr1	32247233	32248856	protein_coding
ZFP69B	ENSG00000187801.14	+	chr1	40450102	40463718	protein_coding
TMEM125	ENSG00000179178.10	+	chr1	43269994	43274002	protein_coding
PPIH	ENSG00000171960.10	+	chr1	42658425	42676758	protein_coding
GPR3	ENSG00000181773.6	+	chr1	27392644	27395814	protein_coding
RIMKLA	ENSG00000177181.14	+	chr1	42380795	42422578	protein_coding
SMPDL3B	ENSG00000130768.14	+	chr1	27934993	27959157	protein_coding
S100PBP	ENSG00000116497.17	+	chr1	32816767	32858879	protein_coding
NDUFS5	ENSG00000168653.10	+	chr1	39026318	39034636	protein_coding
YTHDF2	ENSG00000198492.15	+	chr1	28736621	28769775	protein_coding
AKIRIN1	ENSG00000174574.15	+	chr1	38991223	39006059	protein_coding
PIGV	ENSG00000060642.10	+	chr1	26787472	26798398	protein_coding
MRPS15	ENSG00000116898.11	-	chr1	36455718	36464437	protein_coding
EBNA1BP2	ENSG00000117395.11	-	chr1	43164175	43270936	protein_coding
HYI	ENSG00000178922.16	-	chr1	43451003	43453989	protein_coding
SVBP	ENSG00000177868.11	-	chr1	42807052	42817252	protein_coding
BMP8B	ENSG00000116985.11	-	chr1	39757182	39788861	protein_coding
MATN1	ENSG00000162510.5	-	chr1	30711277	30723587	protein_coding
FCN3	ENSG00000142748.12	-	chr1	27369112	27374824	protein_coding
WASF2	ENSG00000158195.10	-	chr1	27404226	27490158	protein_coding
YRDC	ENSG00000196449.3	-	chr1	37802944	37808185	protein_coding
INPP5B	ENSG00000204084.12	-	chr1	37860697	37947057	protein_coding
COL8A2	ENSG00000171812.11	-	chr1	36095236	36125220	protein_coding
PUM1	ENSG00000134644.15	-	chr1	30931506	31065991	protein_coding
HPCAL4	ENSG00000116983.12	-	chr1	39678648	39691689	protein_coding
GUCA2A	ENSG00000197273.3	-	chr1	42162691	42164718	protein_coding
EYA3	ENSG00000158161.15	-	chr1	27970344	28088696	protein_coding
BSDC1	ENSG00000160058.18	-	chr1	32365103	32394731	protein_coding
DNAJC8	ENSG00000126698.10	-	chr1	28199456	28233025	protein_coding
TMEM234	ENSG00000160055.19	-	chr1	32214472	32222359	protein_coding
CLDN19	ENSG00000164007.10	-	chr1	42733093	42740254	protein_coding
ZMYM6	ENSG00000163867.16	-	chr1	34986165	35031968	protein_coding
MYCBP	ENSG00000214114.8	-	chr1	38862964	38874105	protein_coding
CITED4	ENSG00000179862.6	-	chr1	40861051	40862366	protein_coding
PPT1	ENSG00000131238.16	-	chr1	40072705	40097703	protein_coding
PTAFR	ENSG00000169403.11	-	chr1	28147166	28193936	protein_coding
RIMS3	ENSG00000117016.9	-	chr1	40620679	40665657	protein_coding
GPATCH3	ENSG00000198746.12	-	chr1	26890488	26900466	protein_coding
AK2	ENSG00000004455.16	-	chr1	33007940	33080996	protein_coding
POU3F1	ENSG00000185668.7	-	chr1	38044611	38046794	protein_coding
GNL2	ENSG00000134697.12	-	chr1	37566816	37595935	protein_coding
SLC6A9	ENSG00000196517.11	-	chr1	43991500	44031467	protein_coding
SLC9A1	ENSG00000090020.10	-	chr1	27098815	27166981	protein_coding
C1orf210	ENSG00000253313.5	-	chr1	43281883	43285617	protein_coding
A3GALT2	ENSG00000184389.9	-	chr1	33306766	33321098	protein_coding
KLF18	ENSG00000283039.1	-	chr1	44137821	44141631	protein_coding
NT5C1A	ENSG00000116981.3	-	chr1	39659121	39672038	protein_coding
ELOVL1	ENSG00000066322.13	-	chr1	43363397	43368074	protein_coding
SMIM12	ENSG00000163866.8	-	chr1	34712737	34859816	protein_coding
AHDC1	ENSG00000126705.13	-	chr1	27534035	27604431	protein_coding
IFI6	ENSG00000126709.14	-	chr1	27666061	27672218	protein_coding
OSCP1	ENSG00000116885.18	-	chr1	36415827	36450451	protein_coding
TRIM62	ENSG00000116525.13	-	chr1	33145402	33182059	protein_coding
RSPO1	ENSG00000169218.13	-	chr1	37611350	37634923	protein_coding
TRIT1	ENSG00000043514.15	-	chr1	39841022	39883511	protein_coding
SLFNL1	ENSG00000171790.15	-	chr1	41015597	41023237	protein_coding
P3H1	ENSG00000117385.15	-	chr1	42746335	42767084	protein_coding
MAP3K6	ENSG00000142733.14	-	chr1	27355184	27366892	protein_coding
C1orf109	ENSG00000116922.14	-	chr1	37681570	37692249	protein_coding
FAM229A	ENSG00000225828.1	-	chr1	32361270	32364278	protein_coding
SPOCD1	ENSG00000134668.12	-	chr1	31790422	31816051	protein_coding
ADGRB2	ENSG00000121753.12	-	chr1	31727117	31764893	protein_coding
CSF3R	ENSG00000119535.17	-	chr1	36466043	36483278	protein_coding
TMEM35B	ENSG00000243749.1	-	chr1	34981535	34985353	protein_coding
EDN2	ENSG00000127129.9	-	chr1	41478775	41484673	protein_coding
FAM46B	ENSG00000158246.7	-	chr1	27005020	27012836	protein_coding
KDF1	ENSG00000175707.8	-	chr1	26949562	26960406	protein_coding
GRIK3	ENSG00000163873.9	-	chr1	36795527	37034129	protein_coding
NR0B2	ENSG00000131910.4	-	chr1	26911489	26913966	protein_coding
EVA1B	ENSG00000142694.6	-	chr1	36322031	36324154	protein_coding
HEYL	ENSG00000163909.7	-	chr1	39624153	39639945	protein_coding
ZMYND12	ENSG00000066185.12	-	chr1	42430329	42456267	protein_coding
SYNC	ENSG00000162520.14	-	chr1	32680360	32703596	protein_coding
SNRNP40	ENSG00000060688.12	-	chr1	31259568	31296782	protein_coding
OXCT2	ENSG00000198754.5	-	chr1	39769523	39771348	protein_coding
PTP4A2	ENSG00000184007.18	-	chr1	31906421	31944856	protein_coding
FGR	ENSG00000000938.12	-	chr1	27612064	27635277	protein_coding
YARS	ENSG00000134684.10	-	chr1	32775237	32818153	protein_coding
DLGAP3	ENSG00000116544.11	-	chr1	34865436	34929585	protein_coding
STK40	ENSG00000196182.10	-	chr1	36339624	36385896	protein_coding
SCMH1	ENSG00000010803.16	-	chr1	41027200	41242154	protein_coding
FNDC5	ENSG00000160097.15	-	chr1	32862268	32872482	protein_coding
RHBDL2	ENSG00000158315.10	-	chr1	38885807	38941799	protein_coding
EPHA10	ENSG00000183317.16	-	chr1	37713880	37765133	protein_coding
SF3A3	ENSG00000183431.11	-	chr1	37956975	37990921	protein_coding
GPN2	ENSG00000142751.14	-	chr1	26876133	26890297	protein_coding
LAPTM5	ENSG00000162511.7	-	chr1	30732469	30757820	protein_coding
ZBTB8OS	ENSG00000176261.15	-	chr1	32600172	32650903	protein_coding
FABP3	ENSG00000121769.7	-	chr1	31365625	31376850	protein_coding
PHC2	ENSG00000134686.17	-	chr1	33323623	33431052	protein_coding
AL109927.1	ENSG00000278868.1	-	chr1	27850574	27850744	protein_coding
MARCKSL1	ENSG00000175130.6	-	chr1	32333832	32336379	protein_coding
MYCL	ENSG00000116990.10	-	chr1	39895426	39902256	protein_coding
CD164L2	ENSG00000174950.10	-	chr1	27379176	27383380	protein_coding
C1orf216	ENSG00000142686.7	-	chr1	35713875	35719472	protein_coding
FHL3	ENSG00000183386.9	-	chr1	37996770	38005606	protein_coding
RNF19B	ENSG00000116514.16	-	chr1	32936445	32964685	protein_coding
TMEM53	ENSG00000126106.13	-	chr1	44635238	44674555	protein_coding
MEAF6	ENSG00000163875.15	-	chr1	37492575	37514774	protein_coding
KIAA0319L	ENSG00000142687.17	-	chr1	35433490	35557950	protein_coding
HIVEP3	ENSG00000127124.14	-	chr1	41506365	42035925	protein_coding
SNIP1	ENSG00000163877.9	-	chr1	37534449	37554302	protein_coding
SFPQ	ENSG00000116560.10	-	chr1	35176378	35193148	protein_coding
CLSPN	ENSG00000092853.13	-	chr1	35720218	35769967	protein_coding
ERI3	ENSG00000117419.14	-	chr1	44221070	44355260	protein_coding
RPA2	ENSG00000117748.9	-	chr1	27891524	27914746	protein_coding
FOXJ3	ENSG00000198815.8	-	chr1	42176539	42335877	protein_coding
COL9A2	ENSG00000049089.13	-	chr1	40300487	40317816	protein_coding
CSMD2	ENSG00000121904.17	-	chr1	33513999	34165842	protein_coding
TMEM54	ENSG00000121900.18	-	chr1	32894594	32901438	protein_coding
NKAIN1	ENSG00000084628.9	-	chr1	31179745	31239554	protein_coding
GJA9	ENSG00000131233.9	-	chr1	38874451	38881587	protein_coding
PSMB2	ENSG00000126067.11	-	chr1	35599544	35641844	protein_coding
PABPC4	ENSG00000090621.13	-	chr1	39560816	39576790	protein_coding
MED8	ENSG00000159479.16	-	chr1	43383917	43389808	protein_coding
LSM10	ENSG00000181817.5	-	chr1	36391238	36397892	protein_coding
RP5-864K19.6	ENSG00000274944.4	-	chr1	38864501	38881617	protein_coding
TRAPPC3	ENSG00000054116.11	-	chr1	36136570	36156053	protein_coding
MTF1	ENSG00000188786.9	-	chr1	37809567	37859620	protein_coding
RRAGC	ENSG00000116954.7	-	chr1	38838198	38859823	protein_coding
SDC3	ENSG00000162512.15	-	chr1	30869467	30908761	protein_coding
TAF12	ENSG00000120656.11	-	chr1	28589323	28643085	protein_coding
COL16A1	ENSG00000084636.17	-	chr1	31652247	31704319	protein_coding
PEF1	ENSG00000162517.12	-	chr1	31629862	31644896	protein_coding
SLC2A1	ENSG00000117394.19	-	chr1	42925375	42959173	protein_coding
AL137860.1	ENSG00000280403.1	-	chr1	27064991	27065365	protein_coding
FAIM	ENSG00000158234.12	+	chr3	138608606	138633376	protein_coding
MRPS22	ENSG00000175110.11	+	chr3	139005806	139357223	protein_coding
RASA2	ENSG00000155903.11	+	chr3	141487047	141615342	protein_coding
CHST2	ENSG00000175040.5	+	chr3	143119331	143124014	protein_coding
ZBTB38	ENSG00000177311.11	+	chr3	141324213	141449792	protein_coding
SLC35G2	ENSG00000168917.8	+	chr3	136818647	136855892	protein_coding
TF	ENSG00000091513.14	+	chr3	133745956	133779006	protein_coding
U2SURP	ENSG00000163714.17	+	chr3	142964497	143060546	protein_coding
CLSTN2	ENSG00000158258.16	+	chr3	139935185	140577397	protein_coding
FOXL2NB	ENSG00000206262.8	+	chr3	138947234	138953451	protein_coding
IL20RB	ENSG00000174564.12	+	chr3	136946230	137011085	protein_coding
ESYT3	ENSG00000158220.13	+	chr3	138434586	138481686	protein_coding
ARMC8	ENSG00000114098.17	+	chr3	138187248	138298389	protein_coding
TRPC1	ENSG00000144935.14	+	chr3	142724074	142807888	protein_coding
SOX14	ENSG00000168875.2	+	chr3	137764284	137766338	protein_coding
GRK7	ENSG00000114124.2	+	chr3	141778148	141818490	protein_coding
MRAS	ENSG00000158186.12	+	chr3	138347648	138405534	protein_coding
BFSP2	ENSG00000170819.4	+	chr3	133399995	133475222	protein_coding
TRIM42	ENSG00000155890.3	+	chr3	140678039	140701150	protein_coding
SRPRB	ENSG00000144867.11	+	chr3	133784033	133825772	protein_coding
C3orf58	ENSG00000181744.8	+	chr3	143971798	144048719	protein_coding
TMEM108	ENSG00000144868.13	+	chr3	133038391	133397792	protein_coding
EPHB1	ENSG00000154928.16	+	chr3	134597801	135260467	protein_coding
ATP1B3	ENSG00000069849.10	+	chr3	141876124	141926514	protein_coding
SLC25A36	ENSG00000114120.11	+	chr3	140941830	140979933	protein_coding
PLS1	ENSG00000120756.12	+	chr3	142596387	142713664	protein_coding
RNF7	ENSG00000114125.13	+	chr3	141738204	141747560	protein_coding
SPSB4	ENSG00000175093.4	+	chr3	141051402	141148611	protein_coding
CLDN18	ENSG00000066405.12	+	chr3	137998735	138033655	protein_coding
CDV3	ENSG00000091527.15	+	chr3	133573730	133590261	protein_coding
PCCB	ENSG00000114054.13	+	chr3	136250306	136337896	protein_coding
PXYLP1	ENSG00000155893.12	+	chr3	141228726	141367753	protein_coding
CEP63	ENSG00000182923.16	+	chr3	134485743	134575017	protein_coding
NCK1	ENSG00000158092.6	+	chr3	136862208	136949823	protein_coding
PPP2R3A	ENSG00000073711.10	+	chr3	135965673	136147891	protein_coding
PCOLCE2	ENSG00000163710.7	-	chr3	142815922	142889203	protein_coding
PRR23A	ENSG00000206260.3	-	chr3	139005468	139006268	protein_coding
DZIP1L	ENSG00000158163.14	-	chr3	138061990	138115818	protein_coding
NMNAT3	ENSG00000163864.15	-	chr3	139560180	139678017	protein_coding
SLC9A9	ENSG00000181804.14	-	chr3	143265222	143848531	protein_coding
CEP70	ENSG00000114107.8	-	chr3	138494344	138594538	protein_coding
PRR23B	ENSG00000184814.5	-	chr3	139019031	139020926	protein_coding
PAQR9	ENSG00000188582.8	-	chr3	142949164	142963682	protein_coding
AMOTL2	ENSG00000114019.14	-	chr3	134355874	134375479	protein_coding
GK5	ENSG00000175066.15	-	chr3	142157527	142225607	protein_coding
C3orf36	ENSG00000221972.3	-	chr3	133928145	133929812	protein_coding
A4GNT	ENSG00000118017.3	-	chr3	138123718	138132387	protein_coding
ANAPC13	ENSG00000129055.12	-	chr3	134477706	134486716	protein_coding
MSL2	ENSG00000174579.3	-	chr3	136148922	136197241	protein_coding
DBR1	ENSG00000138231.12	-	chr3	138161012	138174949	protein_coding
RYK	ENSG00000163785.12	-	chr3	134065303	134250744	protein_coding
TOPBP1	ENSG00000163781.12	-	chr3	133598175	133661893	protein_coding
COPB2	ENSG00000184432.9	-	chr3	139355600	139389732	protein_coding
NME9	ENSG00000181322.13	-	chr3	138261437	138329886	protein_coding
FOXL2	ENSG00000183770.5	-	chr3	138944224	138947140	protein_coding
TFDP2	ENSG00000114126.17	-	chr3	141944428	142149544	protein_coding
ATR	ENSG00000175054.14	-	chr3	142449235	142578826	protein_coding
XRN1	ENSG00000114127.10	-	chr3	142306607	142448062	protein_coding
SLCO2A1	ENSG00000174640.12	-	chr3	133932696	134052184	protein_coding
PIK3CB	ENSG00000051382.8	-	chr3	138652699	138834938	protein_coding
RBP2	ENSG00000114113.6	-	chr3	139452884	139480747	protein_coding
AC010184.1	ENSG00000280530.1	-	chr3	141487181	141487424	protein_coding
RAB6B	ENSG00000154917.10	-	chr3	133824239	133895836	protein_coding
STAG1	ENSG00000118007.12	-	chr3	136336233	136752403	protein_coding
KY	ENSG00000174611.11	-	chr3	134603138	134651636	protein_coding
PRR23C	ENSG00000233701.3	-	chr3	139042102	139044892	protein_coding
RBP1	ENSG00000114115.9	-	chr3	139517434	139539829	protein_coding
ZNF462	ENSG00000148143.12	+	chr9	106863097	107013634	protein_coding
RAD23B	ENSG00000119318.12	+	chr9	107283137	107332194	protein_coding
MURC	ENSG00000170681.6	+	chr9	100578079	100587906	protein_coding
SPATA31E1	ENSG00000177992.9	+	chr9	87882826	87888899	protein_coding
NANS	ENSG00000095380.10	+	chr9	98056739	98083075	protein_coding
TDRD7	ENSG00000196116.7	+	chr9	97411950	97496125	protein_coding
S1PR3	ENSG00000213694.3	+	chr9	88991447	89005010	protein_coding
DAPK1	ENSG00000196730.12	+	chr9	87497228	87708633	protein_coding
C9orf3	ENSG00000148120.15	+	chr9	94726701	95087218	protein_coding
FGD3	ENSG00000127084.17	+	chr9	92947451	93036236	protein_coding
SEC61B	ENSG00000106803.9	+	chr9	99222064	99230615	protein_coding
CCDC171	ENSG00000164989.15	+	chr9	15552897	16061663	protein_coding
SMC2	ENSG00000136824.18	+	chr9	104094260	104141417	protein_coding
MSANTD3	ENSG00000066697.14	+	chr9	100427156	100451711	protein_coding
RP11-350E12.6	ENSG00000283205.1	+	chr9	87956214	87956883	protein_coding
ZNF189	ENSG00000136870.10	+	chr9	101398873	101410660	protein_coding
TMEM38B	ENSG00000095209.11	+	chr9	105694544	105776612	protein_coding
NUTM2G	ENSG00000188152.12	+	chr9	96928310	96940253	protein_coding
CTSL	ENSG00000135047.14	+	chr9	87725519	87731393	protein_coding
NXNL2	ENSG00000130045.15	+	chr9	88535101	88584274	protein_coding
CARD19	ENSG00000165233.17	+	chr9	93096218	93113283	protein_coding
SYK	ENSG00000165025.14	+	chr9	90801787	90898549	protein_coding
CCDC180	ENSG00000197816.13	+	chr9	97307304	97378524	protein_coding
INVS	ENSG00000119509.12	+	chr9	100099256	100301000	protein_coding
FOXE1	ENSG00000178919.8	+	chr9	97853254	97856715	protein_coding
HABP4	ENSG00000130956.13	+	chr9	96450201	96491336	protein_coding
RNF20	ENSG00000155827.11	+	chr9	101533851	101563344	protein_coding
ZNF169	ENSG00000175787.16	+	chr9	94259311	94301454	protein_coding
CENPP	ENSG00000188312.13	+	chr9	92325484	92620533	protein_coding
CKS2	ENSG00000123975.4	+	chr9	89311198	89316703	protein_coding
OR13F1	ENSG00000186881.3	+	chr9	104504263	104505222	protein_coding
ANP32B	ENSG00000136938.8	+	chr9	97983361	98015943	protein_coding
SECISBP2	ENSG00000187742.14	+	chr9	89318506	89359662	protein_coding
FSD1L	ENSG00000106701.11	+	chr9	105447796	105552433	protein_coding
SPIN1	ENSG00000106723.16	+	chr9	88388419	88478694	protein_coding
NR4A3	ENSG00000119508.17	+	chr9	99821855	99866891	protein_coding
OR13C8	ENSG00000186943.1	+	chr9	104569168	104570130	protein_coding
NIPSNAP3A	ENSG00000136783.9	+	chr9	104747688	104760122	protein_coding
TGFBR1	ENSG00000106799.12	+	chr9	99104038	99154192	protein_coding
SNAPC3	ENSG00000164975.15	+	chr9	15422704	15465953	protein_coding
SUSD3	ENSG00000157303.10	+	chr9	93058688	93085138	protein_coding
C9orf47	ENSG00000186354.10	+	chr9	88990863	88996140	protein_coding
WNK2	ENSG00000165238.16	+	chr9	93184916	93320572	protein_coding
TMEFF1	ENSG00000241697.4	+	chr9	100473113	100577636	protein_coding
SLC44A1	ENSG00000070214.15	+	chr9	105244622	105439171	protein_coding
OR13D1	ENSG00000179055.6	+	chr9	104694422	104695462	protein_coding
AL136097.1	ENSG00000279007.1	+	chr9	92227001	92227375	protein_coding
NCBP1	ENSG00000136937.12	+	chr9	97633626	97673748	protein_coding
FAM120A	ENSG00000048828.16	+	chr9	93451722	93566107	protein_coding
PLPPR1	ENSG00000148123.14	+	chr9	101028709	101325135	protein_coding
TMOD1	ENSG00000136842.13	+	chr9	97501180	97601748	protein_coding
COL15A1	ENSG00000204291.10	+	chr9	98943179	99070792	protein_coding
FKTN	ENSG00000106692.13	+	chr9	105558130	105641118	protein_coding
GALNT12	ENSG00000119514.6	+	chr9	98807699	98850081	protein_coding
PTPDC1	ENSG00000158079.14	+	chr9	94030794	94109856	protein_coding
STX17	ENSG00000136874.10	+	chr9	99906633	99970341	protein_coding
MSANTD3-TMEFF1	ENSG00000251349.3	+	chr9	100442271	100577636	protein_coding
TAL2	ENSG00000186051.6	+	chr9	105662457	105663112	protein_coding
ERCC6L2	ENSG00000182150.15	+	chr9	95875701	96014571	protein_coding
PHF2	ENSG00000197724.10	+	chr9	93576407	93679587	protein_coding
CYLC2	ENSG00000155833.14	+	chr9	102995311	103018488	protein_coding
GADD45G	ENSG00000130222.10	+	chr9	89605013	89606555	protein_coding
NIPSNAP3B	ENSG00000165028.11	+	chr9	104764157	104777457	protein_coding
MFSD14B	ENSG00000148110.15	+	chr9	94374551	94461042	protein_coding
KLF4	ENSG00000136826.14	-	chr9	107484852	107490482	protein_coding
BARX1	ENSG00000131668.13	-	chr9	93951622	93955372	protein_coding
ALDOB	ENSG00000136872.17	-	chr9	101420578	101435823	protein_coding
IARS	ENSG00000196305.17	-	chr9	92210207	92293756	protein_coding
SHC3	ENSG00000148082.9	-	chr9	89005771	89178767	protein_coding
ALG2	ENSG00000119523.9	-	chr9	99216426	99221956	protein_coding
