GGPS1	ENSG00000152904.11	+	chr1	235327350	235344532	protein_coding
SNAP47	ENSG00000143740.14	+	chr1	227728539	227781231	protein_coding
WNT3A	ENSG00000154342.5	+	chr1	228007051	228061260	protein_coding
GJC2	ENSG00000198835.3	+	chr1	228149852	228159826	protein_coding
TSNAX	ENSG00000116918.13	+	chr1	231528653	231566524	protein_coding
MAP10	ENSG00000212916.4	+	chr1	232804892	232808407	protein_coding
RAB4A	ENSG00000168118.11	+	chr1	229271062	229305894	protein_coding
FMN2	ENSG00000155816.19	+	chr1	240014348	240475189	protein_coding
RP5-862P8.2	ENSG00000143674.10	+	chr1	233327768	233385148	protein_coding
SPRTN	ENSG00000010072.15	+	chr1	231337104	231355023	protein_coding
ARF1	ENSG00000143761.14	+	chr1	228082660	228099212	protein_coding
URB2	ENSG00000135763.9	+	chr1	229626234	229660199	protein_coding
GPR137B	ENSG00000077585.13	+	chr1	236142505	236221865	protein_coding
TTC13	ENSG00000143643.12	-	chr1	230906243	230978875	protein_coding
TRIM11	ENSG00000154370.14	-	chr1	228393673	228406840	protein_coding
C1orf198	ENSG00000119280.16	-	chr1	230837119	230869589	protein_coding
HEATR1	ENSG00000119285.10	-	chr1	236549005	236604504	protein_coding
NUP133	ENSG00000069248.11	-	chr1	229440260	229508341	protein_coding
ZP4	ENSG00000116996.9	-	chr1	237877864	237890922	protein_coding
JMJD4	ENSG00000081692.12	-	chr1	227730425	227735411	protein_coding
TRIM17	ENSG00000162931.11	-	chr1	228407940	228416861	protein_coding
ERO1B	ENSG00000086619.13	-	chr1	236215555	236281985	protein_coding
MTRNR2L11	ENSG00000270188.1	-	chr1	237943724	237945275	protein_coding
C1orf145	ENSG00000162913.9	-	chr1	228203506	228213664	protein_coding
LYST	ENSG00000143669.13	-	chr1	235661041	235883640	protein_coding
EXOC8	ENSG00000116903.7	-	chr1	231332753	231337852	protein_coding
ACTA1	ENSG00000143632.14	-	chr1	229431245	229434098	protein_coding
PGBD5	ENSG00000177614.10	-	chr1	230314482	230426371	protein_coding
GNG4	ENSG00000168243.10	-	chr1	235547687	235650754	protein_coding
C1orf131	ENSG00000143633.12	-	chr1	231223763	231241187	protein_coding
TAF5L	ENSG00000135801.9	-	chr1	229593111	229626047	protein_coding
LIN9	ENSG00000183814.15	-	chr1	226231149	226309869	protein_coding
MT1HL1	ENSG00000244020.2	-	chr1	237004103	237004418	protein_coding
AL360294.1	ENSG00000279261.1	-	chr1	234757621	234760056	protein_coding
TARBP1	ENSG00000059588.9	-	chr1	234391313	234479103	protein_coding
WNT9A	ENSG00000143816.7	-	chr1	227918656	227947898	protein_coding
AGT	ENSG00000135744.7	-	chr1	230702523	230714297	protein_coding
IRF2BP2	ENSG00000168264.10	-	chr1	234604269	234609525	protein_coding
TOMM20	ENSG00000173726.10	-	chr1	235109336	235128936	protein_coding
CDC42BPA	ENSG00000143776.18	-	chr1	226989865	227318474	protein_coding
B3GALNT2	ENSG00000162885.12	-	chr1	235449923	235504481	protein_coding
ACBD3	ENSG00000182827.8	-	chr1	226144679	226186730	protein_coding
PCNX2	ENSG00000135749.18	-	chr1	232983435	233295713	protein_coding
ITPKB	ENSG00000143772.9	-	chr1	226631690	226739323	protein_coding
SIPA1L2	ENSG00000116991.10	-	chr1	232397965	232561558	protein_coding
RGS7	ENSG00000182901.16	-	chr1	240775515	241357230	protein_coding
EGLN1	ENSG00000135766.8	-	chr1	231363751	231425044	protein_coding
ABCB10	ENSG00000135776.4	-	chr1	229516582	229558695	protein_coding
HIST3H3	ENSG00000168148.3	-	chr1	228424845	228425325	protein_coding
HIST3H2A	ENSG00000181218.5	-	chr1	228456979	228457873	protein_coding
NID1	ENSG00000116962.14	-	chr1	235975830	236065162	protein_coding
CCSAP	ENSG00000154429.10	-	chr1	229321005	229343294	protein_coding
C1orf35	ENSG00000143793.12	-	chr1	228100726	228105411	protein_coding
FAM89A	ENSG00000182118.6	-	chr1	231018958	231040246	protein_coding
RBM34	ENSG00000188739.14	-	chr1	235131183	235161457	protein_coding
PARP1	ENSG00000143799.12	-	chr1	226360691	226408079	protein_coding
MRPL55	ENSG00000162910.18	-	chr1	228106679	228109312	protein_coding
ARID4B	ENSG00000054267.20	-	chr1	235131634	235328219	protein_coding
GREM2	ENSG00000180875.4	-	chr1	240489573	240612149	protein_coding
XIRP2	ENSG00000163092.19	+	chr2	166888487	167259753	protein_coding
ASAP2	ENSG00000151693.9	+	chr2	9206765	9405683	protein_coding
CYBRD1	ENSG00000071967.11	+	chr2	171522247	171558133	protein_coding
BBS5	ENSG00000163093.11	+	chr2	169479178	169506655	protein_coding
ATP6V1C2	ENSG00000143882.10	+	chr2	10721649	10785110	protein_coding
GRHL1	ENSG00000134317.17	+	chr2	9951693	10002277	protein_coding
KLHL23	ENSG00000213160.9	+	chr2	169694488	169776989	protein_coding
TPO	ENSG00000115705.20	+	chr2	1374223	1543711	protein_coding
GAD1	ENSG00000128683.13	+	chr2	170813213	170861151	protein_coding
SCRN3	ENSG00000144306.14	+	chr2	174395730	174429575	protein_coding
SNTG2	ENSG00000172554.11	+	chr2	950868	1367613	protein_coding
DLX1	ENSG00000144355.14	+	chr2	172084740	172089677	protein_coding
RAPGEF4	ENSG00000091428.17	+	chr2	172735274	173052893	protein_coding
PPIG	ENSG00000138398.15	+	chr2	169584340	169641406	protein_coding
TANK	ENSG00000136560.13	+	chr2	161136908	161236221	protein_coding
UBR3	ENSG00000144357.16	+	chr2	169827458	170084131	protein_coding
SP9	ENSG00000217236.1	+	chr2	174334946	174338492	protein_coding
DHRS9	ENSG00000073737.16	+	chr2	169064789	169096167	protein_coding
CDCA7	ENSG00000144354.13	+	chr2	173354820	173368997	protein_coding
SP5	ENSG00000204335.3	+	chr2	170715351	170718078	protein_coding
CPSF3	ENSG00000119203.13	+	chr2	9423568	9473101	protein_coding
TANC1	ENSG00000115183.13	+	chr2	158968634	159232659	protein_coding
CSRNP3	ENSG00000178662.15	+	chr2	165469647	165689407	protein_coding
ID2	ENSG00000115738.9	+	chr2	8678845	8684453	protein_coding
RPS7	ENSG00000171863.12	+	chr2	3575205	3580919	protein_coding
RNF144A	ENSG00000151692.14	+	chr2	6917392	7068286	protein_coding
IAH1	ENSG00000134330.18	+	chr2	9473658	9496543	protein_coding
B3GALT1	ENSG00000172318.5	+	chr2	167868948	167874041	protein_coding
MYO3B	ENSG00000071909.18	+	chr2	170178145	170655171	protein_coding
GREB1	ENSG00000196208.13	+	chr2	11482341	11642788	protein_coding
ALLC	ENSG00000151360.9	+	chr2	3658195	3702671	protein_coding
SCN2A	ENSG00000136531.14	+	chr2	165239372	165392732	protein_coding
TBR1	ENSG00000136535.14	+	chr2	161416094	161425870	protein_coding
MARCH7	ENSG00000136536.14	+	chr2	159712457	159771027	protein_coding
CERS6	ENSG00000172292.14	+	chr2	168455862	168775137	protein_coding
GCA	ENSG00000115271.10	+	chr2	162318840	162371595	protein_coding
KLHL41	ENSG00000239474.6	+	chr2	169509702	169526262	protein_coding
DYNC1I2	ENSG00000077380.15	+	chr2	171687409	171748420	protein_coding
UPP2	ENSG00000007001.12	+	chr2	157876702	158136154	protein_coding
KLF11	ENSG00000172059.10	+	chr2	10042849	10054836	protein_coding
DAPL1	ENSG00000163331.10	+	chr2	158795317	158862958	protein_coding
PDK1	ENSG00000152256.13	+	chr2	172555373	172608669	protein_coding
KCNF1	ENSG00000162975.4	+	chr2	10911937	10914225	protein_coding
RP11-724O16.1	ENSG00000251569.1	+	chr2	169479480	169525922	protein_coding
PKP4	ENSG00000144283.21	+	chr2	158456964	158682879	protein_coding
GORASP2	ENSG00000115806.12	+	chr2	170928464	170967129	protein_coding
SSB	ENSG00000138385.15	+	chr2	169791933	169812064	protein_coding
G6PC2	ENSG00000152254.10	+	chr2	168901240	168910000	protein_coding
TRAPPC12	ENSG00000171853.15	+	chr2	3379675	3485094	protein_coding
LPIN1	ENSG00000134324.11	+	chr2	11677595	11827409	protein_coding
ERICH2	ENSG00000204334.7	+	chr2	170783786	170798971	protein_coding
RSAD2	ENSG00000134321.11	+	chr2	6865806	6898239	protein_coding
AC092159.1	ENSG00000280360.1	+	chr2	687799	688348	protein_coding
DCDC2C	ENSG00000214866.7	+	chr2	3703592	3847408	protein_coding
NOSTRIN	ENSG00000163072.15	+	chr2	168786539	168865514	protein_coding
METAP1D	ENSG00000172878.13	+	chr2	171999583	172082430	protein_coding
C2orf50	ENSG00000150873.11	+	chr2	11133053	11146790	protein_coding
AC013461.1	ENSG00000091436.16	+	chr2	173075435	173268010	protein_coding
PQLC3	ENSG00000162976.12	+	chr2	11155198	11178874	protein_coding
PHOSPHO2	ENSG00000144362.11	+	chr2	169694454	169701708	protein_coding
SLC4A10	ENSG00000144290.16	+	chr2	161424332	161985282	protein_coding
SOX11	ENSG00000176887.6	+	chr2	5692667	5701385	protein_coding
DCAF17	ENSG00000115827.13	+	chr2	171434217	171485052	protein_coding
ITGA6	ENSG00000091409.14	+	chr2	172427354	172506282	protein_coding
TAF1B	ENSG00000115750.16	+	chr2	9843354	9934416	protein_coding
HAT1	ENSG00000128708.12	+	chr2	171922448	171983682	protein_coding
HPCAL1	ENSG00000115756.12	+	chr2	10302889	10427617	protein_coding
COLEC11	ENSG00000118004.17	+	chr2	3594832	3644644	protein_coding
PSMD14	ENSG00000115233.11	+	chr2	161308038	161411717	protein_coding
RRM2	ENSG00000171848.13	+	chr2	10122328	10131419	protein_coding
SCN9A	ENSG00000169432.14	-	chr2	166195185	166375993	protein_coding
KIDINS220	ENSG00000134313.14	-	chr2	8725278	8837630	protein_coding
ROCK2	ENSG00000134318.13	-	chr2	11179761	11348330	protein_coding
BAZ2B	ENSG00000123636.17	-	chr2	159318979	159616692	protein_coding
DLX2	ENSG00000115844.10	-	chr2	172099439	172102900	protein_coding
ATF2	ENSG00000115966.16	-	chr2	175072250	175168382	protein_coding
CCDC148	ENSG00000153237.17	-	chr2	158171081	158456753	protein_coding
OLA1	ENSG00000138430.15	-	chr2	174072447	174248698	protein_coding
TTC21B	ENSG00000123607.14	-	chr2	165857475	165953843	protein_coding
MYT1L	ENSG00000186487.17	-	chr2	1789113	2331260	protein_coding
AC005042.1	ENSG00000281472.1	-	chr2	158551490	158552155	protein_coding
CHRNA1	ENSG00000138435.15	-	chr2	174747592	174787935	protein_coding
SPC25	ENSG00000152253.8	-	chr2	168834132	168913371	protein_coding
METTL8	ENSG00000123600.18	-	chr2	171317405	171434802	protein_coding
TLK1	ENSG00000198586.13	-	chr2	170990823	171231314	protein_coding
FASTKD1	ENSG00000138399.17	-	chr2	169529749	169573875	protein_coding
ADAM17	ENSG00000151694.12	-	chr2	9488486	9555792	protein_coding
CIR1	ENSG00000138433.15	-	chr2	174348022	174395715	protein_coding
FIGN	ENSG00000182263.13	-	chr2	163593396	163736012	protein_coding
WIPF1	ENSG00000115935.17	-	chr2	174559572	174682916	protein_coding
CHN1	ENSG00000128656.13	-	chr2	174799363	175005369	protein_coding
ITGB6	ENSG00000115221.10	-	chr2	160099666	160271888	protein_coding
SCN3A	ENSG00000153253.15	-	chr2	165087522	165204067	protein_coding
PDIA6	ENSG00000143870.12	-	chr2	10783391	10837977	protein_coding
SCN1A	ENSG00000144285.16	-	chr2	165989160	166149214	protein_coding
RBMS1	ENSG00000153250.18	-	chr2	160272151	160493794	protein_coding
STK39	ENSG00000198648.10	-	chr2	167954020	168248141	protein_coding
SLC38A11	ENSG00000169507.9	-	chr2	164896186	164955525	protein_coding
YWHAQ	ENSG00000134308.13	-	chr2	9583972	9631014	protein_coding
ATP5G3	ENSG00000154518.9	-	chr2	175176258	175184607	protein_coding
ITGB1BP1	ENSG00000119185.12	-	chr2	9403475	9423547	protein_coding
ABCB11	ENSG00000073734.8	-	chr2	168922938	169031322	protein_coding
TMEM18	ENSG00000151353.14	-	chr2	667335	677439	protein_coding
CYS1	ENSG00000205795.4	-	chr2	10056780	10080944	protein_coding
CD302	ENSG00000241399.6	-	chr2	159768630	159798255	protein_coding
NOL10	ENSG00000115761.15	-	chr2	10570766	10689987	protein_coding
LY75-CD302	ENSG00000248672.5	-	chr2	159771851	159904710	protein_coding
LRP2	ENSG00000081479.12	-	chr2	169127109	169362685	protein_coding
METTL5	ENSG00000138382.14	-	chr2	169810081	169824931	protein_coding
RP13-512J5.1	ENSG00000255767.1	-	chr2	3531984	3547957	protein_coding
IFIH1	ENSG00000115267.5	-	chr2	162267079	162318703	protein_coding
GRB14	ENSG00000115290.9	-	chr2	164492812	164621848	protein_coding
KCNH7	ENSG00000184611.11	-	chr2	162371407	162838730	protein_coding
ACVR1	ENSG00000115170.13	-	chr2	157736444	157875862	protein_coding
LY75	ENSG00000054219.10	-	chr2	159803355	159904749	protein_coding
CMPK2	ENSG00000134326.11	-	chr2	6840570	6866635	protein_coding
GALNT3	ENSG00000115339.13	-	chr2	165747591	165794682	protein_coding
NTSR2	ENSG00000169006.6	-	chr2	11658178	11670164	protein_coding
FAP	ENSG00000078098.13	-	chr2	162170684	162245151	protein_coding
WDSUB1	ENSG00000196151.10	-	chr2	159235793	159286799	protein_coding
PLA2R1	ENSG00000153246.12	-	chr2	159932006	160062610	protein_coding
PXDN	ENSG00000130508.10	-	chr2	1631887	1744852	protein_coding
E2F6	ENSG00000169016.16	-	chr2	11444375	11466177	protein_coding
SP3	ENSG00000172845.13	-	chr2	173906459	173965702	protein_coding
TSSC1	ENSG00000032389.12	-	chr2	3188925	3377882	protein_coding
DPP4	ENSG00000197635.9	-	chr2	161992241	162074542	protein_coding
ADI1	ENSG00000182551.13	-	chr2	3497361	3519736	protein_coding
GCG	ENSG00000115263.14	-	chr2	162142873	162152404	protein_coding
COBLL1	ENSG00000082438.15	-	chr2	164653624	164843679	protein_coding
CCDC173	ENSG00000154479.12	-	chr2	169645425	169694433	protein_coding
GPR155	ENSG00000163328.13	-	chr2	174431571	174487094	protein_coding
SCN7A	ENSG00000136546.13	-	chr2	166403573	166494247	protein_coding
MBOAT2	ENSG00000143797.11	-	chr2	8852690	9003813	protein_coding
RNASEH1	ENSG00000171865.9	-	chr2	3544793	3558616	protein_coding
ODC1	ENSG00000115758.12	-	chr2	10439968	10448504	protein_coding
SLC25A12	ENSG00000115840.13	-	chr2	171784370	171999859	protein_coding
RP11-484M3.5	ENSG00000251012.1	+	chr3	119147375	119187807	protein_coding
PTPRG	ENSG00000144724.19	+	chr3	61561569	62297613	protein_coding
NDUFB4	ENSG00000065518.7	+	chr3	120596309	120602500	protein_coding
ADPRH	ENSG00000144843.11	+	chr3	119579268	119589945	protein_coding
EAF2	ENSG00000145088.8	+	chr3	121835183	121886526	protein_coding
SLC15A2	ENSG00000163406.10	+	chr3	121894089	121944102	protein_coding
GTF2E1	ENSG00000153767.9	+	chr3	120742637	120783069	protein_coding
FBXO40	ENSG00000163833.7	+	chr3	121593119	121630295	protein_coding
GAP43	ENSG00000172020.12	+	chr3	115623324	115721490	protein_coding
C3orf30	ENSG00000163424.8	+	chr3	119146150	119160042	protein_coding
MAATS1	ENSG00000183833.16	+	chr3	119703022	119767102	protein_coding
STXBP5L	ENSG00000145087.12	+	chr3	120908072	121424761	protein_coding
TIMMDC1	ENSG00000113845.9	+	chr3	119498532	119525090	protein_coding
AC069063.2	ENSG00000279380.1	+	chr3	115120172	115121489	protein_coding
TIGIT	ENSG00000181847.11	+	chr3	114276913	114310288	protein_coding
POGLUT1	ENSG00000163389.10	+	chr3	119468938	119494708	protein_coding
ARHGAP31	ENSG00000031081.10	+	chr3	119294373	119420714	protein_coding
C3orf14	ENSG00000114405.10	+	chr3	62318973	62336213	protein_coding
UPK1B	ENSG00000114638.7	+	chr3	119173517	119205153	protein_coding
ARGFX	ENSG00000186103.3	+	chr3	121570704	121586634	protein_coding
NR1I2	ENSG00000144852.16	+	chr3	119780484	119818485	protein_coding
PLA1A	ENSG00000144837.8	+	chr3	119597842	119629811	protein_coding
POPDC2	ENSG00000121577.13	-	chr3	119636457	119665324	protein_coding
GSK3B	ENSG00000082701.14	-	chr3	119821323	120094417	protein_coding
FSTL1	ENSG00000163430.10	-	chr3	120392293	120451253	protein_coding
B4GALT4	ENSG00000121578.12	-	chr3	119211732	119241103	protein_coding
DRD3	ENSG00000151577.12	-	chr3	114128652	114199407	protein_coding
IGSF11	ENSG00000144847.12	-	chr3	118900557	119146068	protein_coding
CD80	ENSG00000121594.11	-	chr3	119524293	119559602	protein_coding
ILDR1	ENSG00000145103.12	-	chr3	121987323	122022204	protein_coding
ZNF80	ENSG00000174255.6	-	chr3	114234631	114237578	protein_coding
GOLGB1	ENSG00000173230.15	-	chr3	121663199	121749767	protein_coding
CADPS	ENSG00000163618.17	-	chr3	62398346	62875389	protein_coding
COX17	ENSG00000138495.6	-	chr3	119654513	119677454	protein_coding
ZBTB20	ENSG00000181722.16	-	chr3	114314501	115147271	protein_coding
TMEM39A	ENSG00000176142.12	-	chr3	119429500	119468830	protein_coding
HCLS1	ENSG00000180353.10	-	chr3	121631399	121660927	protein_coding
GPR156	ENSG00000175697.10	-	chr3	120164645	120285094	protein_coding
POLQ	ENSG00000051341.13	-	chr3	121431427	121546641	protein_coding
LRRC58	ENSG00000163428.3	-	chr3	120324509	120349339	protein_coding
IQCB1	ENSG00000173226.16	-	chr3	121769763	121835079	protein_coding
LSAMP	ENSG00000185565.11	-	chr3	115802363	117139389	protein_coding
FHIT	ENSG00000189283.9	-	chr3	59749310	61251459	protein_coding
AC069063.1	ENSG00000279131.1	-	chr3	115113420	115114210	protein_coding
FEZF2	ENSG00000153266.12	-	chr3	62369681	62374324	protein_coding
RABL3	ENSG00000144840.8	-	chr3	120686681	120742993	protein_coding
HGD	ENSG00000113924.11	-	chr3	120628173	120682571	protein_coding
WDR17	ENSG00000150627.15	+	chr4	176065834	176182818	protein_coding
USP17L26	ENSG00000229579.4	+	chr4	9334658	9336609	protein_coding
USP17L28	ENSG00000231051.3	+	chr4	9348893	9350485	protein_coding
CLCN3	ENSG00000109572.13	+	chr4	169612633	169723673	protein_coding
USP17L11	ENSG00000233136.2	+	chr4	9215405	9217356	protein_coding
GALNTL6	ENSG00000174473.15	+	chr4	171812254	173041559	protein_coding
TRMT44	ENSG00000155275.18	+	chr4	8436140	8493531	protein_coding
USP17L19	ENSG00000248920.2	+	chr4	9253378	9255329	protein_coding
USP17L25	ENSG00000230430.4	+	chr4	9329911	9331862	protein_coding
AC006445.1	ENSG00000281620.1	+	chr4	13627442	13627591	protein_coding
USP17L17	ENSG00000249104.2	+	chr4	9243879	9245830	protein_coding
SH3TC1	ENSG00000125089.16	+	chr4	8182072	8241803	protein_coding
ANXA10	ENSG00000109511.11	+	chr4	168092515	168187690	protein_coding
SORCS2	ENSG00000184985.16	+	chr4	7192538	7742836	protein_coding
USP17L29	ENSG00000231637.3	+	chr4	9353638	9355230	protein_coding
METAP1	ENSG00000164024.11	+	chr4	98995620	99062813	protein_coding
USP17L13	ENSG00000232399.3	+	chr4	9224896	9226847	protein_coding
SPCS3	ENSG00000129128.12	+	chr4	176319964	176332245	protein_coding
RAP1GDS1	ENSG00000138698.14	+	chr4	98261384	98443861	protein_coding
DRD5	ENSG00000169676.5	+	chr4	9781680	9784009	protein_coding
USP17L30	ENSG00000228856.3	+	chr4	9363129	9364721	protein_coding
NEIL3	ENSG00000109674.3	+	chr4	177309836	177362943	protein_coding
GPR78	ENSG00000155269.11	+	chr4	8558725	8619761	protein_coding
TBC1D14	ENSG00000132405.18	+	chr4	6909242	7033118	protein_coding
TLL1	ENSG00000038295.7	+	chr4	165873258	166103895	protein_coding
CEP44	ENSG00000164118.12	+	chr4	174283677	174333380	protein_coding
USP17L15	ENSG00000223569.6	+	chr4	9234385	9236334	protein_coding
TADA2B	ENSG00000173011.11	+	chr4	7041899	7057952	protein_coding
USP17L18	ENSG00000250844.2	+	chr4	9248630	9250581	protein_coding
FAM90A26	ENSG00000229924.3	+	chr4	9170409	9176730	protein_coding
USP17L20	ENSG00000250745.2	+	chr4	9258124	9260075	protein_coding
DEFB131	ENSG00000186146.1	+	chr4	9444534	9450514	protein_coding
ADAM29	ENSG00000168594.15	+	chr4	174829668	174978180	protein_coding
USP17L23	ENSG00000250913.2	+	chr4	9272364	9272914	protein_coding
CPZ	ENSG00000109625.18	+	chr4	8592660	8619759	protein_coding
HTRA3	ENSG00000170801.9	+	chr4	8269765	8307111	protein_coding
GALNT7	ENSG00000109586.11	+	chr4	173168753	173323967	protein_coding
PALLD	ENSG00000129116.17	+	chr4	168497066	168928457	protein_coding
USP17L5	ENSG00000227140.3	+	chr4	9339403	9340995	protein_coding
USP17L24	ENSG00000232264.4	+	chr4	9325165	9327116	protein_coding
USP17L21	ENSG00000249811.2	+	chr4	9262872	9264823	protein_coding
USP17L22	ENSG00000248933.2	+	chr4	9267619	9269570	protein_coding
USP17L10	ENSG00000231396.2	+	chr4	9210657	9212608	protein_coding
USP17L27	ENSG00000235780.3	+	chr4	9344148	9345740	protein_coding
SAP30	ENSG00000164105.3	+	chr4	173369969	173377532	protein_coding
USP17L12	ENSG00000227551.1	+	chr4	9220152	9221744	protein_coding
AGA	ENSG00000038002.8	-	chr4	177430770	177442503	protein_coding
EIF4E	ENSG00000151247.12	-	chr4	98871684	98930637	protein_coding
CBR4	ENSG00000145439.11	-	chr4	168863770	169010275	protein_coding
AC104650.1	ENSG00000281359.1	-	chr4	8215292	8216501	protein_coding
ADH1A	ENSG00000187758.7	-	chr4	99276367	99291028	protein_coding
SLC2A9	ENSG00000109667.11	-	chr4	9771153	10054936	protein_coding
ASB5	ENSG00000164122.8	-	chr4	176213673	176277571	protein_coding
SH3RF1	ENSG00000154447.14	-	chr4	169094256	169271105	protein_coding
DDX60L	ENSG00000181381.13	-	chr4	168356735	168537786	protein_coding
ADH4	ENSG00000198099.8	-	chr4	99123657	99157792	protein_coding
SCRG1	ENSG00000164106.7	-	chr4	173384701	173406380	protein_coding
NEK1	ENSG00000137601.15	-	chr4	169393275	169612629	protein_coding
WDR1	ENSG00000071127.16	-	chr4	10074339	10116949	protein_coding
HPF1	ENSG00000056050.6	-	chr4	169729465	169757953	protein_coding
HMX1	ENSG00000215612.7	-	chr4	8846076	8871817	protein_coding
STPG2	ENSG00000163116.9	-	chr4	97184093	98143240	protein_coding
GLRA3	ENSG00000145451.12	-	chr4	174636914	174829314	protein_coding
HPGD	ENSG00000164120.13	-	chr4	174490177	174523154	protein_coding
FBXO8	ENSG00000164117.13	-	chr4	174236658	174284264	protein_coding
ABLIM2	ENSG00000163995.19	-	chr4	7965310	8158832	protein_coding
ZNF518B	ENSG00000178163.7	-	chr4	10439874	10457410	protein_coding
HAND2	ENSG00000164107.8	-	chr4	173524969	173530229	protein_coding
GRPEL1	ENSG00000109519.12	-	chr4	7058906	7068197	protein_coding
SPATA4	ENSG00000150628.6	-	chr4	176184638	176195671	protein_coding
PSAPL1	ENSG00000178597.6	-	chr4	7430294	7434973	protein_coding
SPOCK3	ENSG00000196104.10	-	chr4	166733384	167234796	protein_coding
ADH6	ENSG00000172955.17	-	chr4	99202638	99219537	protein_coding
ADH5	ENSG00000197894.10	-	chr4	99070978	99088801	protein_coding
VEGFC	ENSG00000150630.3	-	chr4	176683538	176792727	protein_coding
AADAT	ENSG00000109576.13	-	chr4	170060222	170091699	protein_coding
HMGB2	ENSG00000164104.11	-	chr4	173331695	173335125	protein_coding
RAB28	ENSG00000157869.14	-	chr4	13361354	13484365	protein_coding
HS3ST1	ENSG00000002587.9	-	chr4	11393150	11429765	protein_coding
AFAP1	ENSG00000196526.10	-	chr4	7758714	7939926	protein_coding
DDX60	ENSG00000137628.16	-	chr4	168216293	168318807	protein_coding
BOD1L1	ENSG00000038219.12	-	chr4	13568738	13627723	protein_coding
MFAP3L	ENSG00000198948.11	-	chr4	169986597	170033031	protein_coding
ACOX3	ENSG00000087008.15	-	chr4	8366282	8440723	protein_coding
CLNK	ENSG00000109684.14	-	chr4	10486395	10684865	protein_coding
GPM6A	ENSG00000150625.16	-	chr4	175632934	176002664	protein_coding
NKX3-2	ENSG00000109705.7	-	chr4	13540830	13545050	protein_coding
TSPAN5	ENSG00000168785.7	-	chr4	98470367	98658629	protein_coding
CCDC96	ENSG00000173013.5	-	chr4	7040849	7042939	protein_coding
MLLT4	ENSG00000130396.20	+	chr6	167826922	167972023	protein_coding
CCR6	ENSG00000112486.15	+	chr6	167111807	167139696	protein_coding
TCP10L2	ENSG00000166984.11	+	chr6	167146414	167196913	protein_coding
FGFR1OP	ENSG00000213066.11	+	chr6	166999182	167052713	protein_coding
TTLL2	ENSG00000120440.13	+	chr6	167325086	167359503	protein_coding
QKI	ENSG00000112531.16	+	chr6	163414000	163578596	protein_coding
UNC93A	ENSG00000112494.9	+	chr6	167271169	167316019	protein_coding
RNASET2	ENSG00000026297.15	-	chr6	166929504	166957191	protein_coding
PRR18	ENSG00000176381.5	-	chr6	166305300	166308448	protein_coding
GPR31	ENSG00000120436.3	-	chr6	167156271	167158329	protein_coding
PDE10A	ENSG00000112541.13	-	chr6	165327287	165986603	protein_coding
TCP10	ENSG00000203690.11	-	chr6	167357031	167384510	protein_coding
RPS6KA2	ENSG00000071242.11	-	chr6	166409364	166906451	protein_coding
RP11-514O12.4	ENSG00000249141.1	-	chr6	166858094	166956124	protein_coding
SFT2D1	ENSG00000198818.9	-	chr6	166319728	166342591	protein_coding
