FLT1	ENSG00000102755.10	-	chr13	28300344	28495128	protein_coding
SMIM2	ENSG00000139656.6	-	chr13	44143543	44161257	protein_coding
N4BP2L1	ENSG00000139597.17	-	chr13	32400723	32428311	protein_coding
KBTBD7	ENSG00000120696.8	-	chr13	41189833	41194566	protein_coding
KBTBD6	ENSG00000165572.7	-	chr13	41127569	41132746	protein_coding
SOHLH2	ENSG00000120669.15	-	chr13	36168208	36214615	protein_coding
HSPH1	ENSG00000120694.19	-	chr13	31134974	31162388	protein_coding
EPSTI1	ENSG00000133106.14	-	chr13	42886388	42992271	protein_coding
SMAD9	ENSG00000120693.13	-	chr13	36844831	36920765	protein_coding
CDX2	ENSG00000165556.9	-	chr13	27962137	27971139	protein_coding
FLT3	ENSG00000122025.14	-	chr13	28003274	28100592	protein_coding
CCDC122	ENSG00000151773.12	-	chr13	43823909	43879727	protein_coding
FOXO1	ENSG00000150907.7	-	chr13	40469953	40666597	protein_coding
SUPT20H	ENSG00000102710.19	-	chr13	37009312	37059713	protein_coding
ALG5	ENSG00000120697.8	-	chr13	36949775	37000261	protein_coding
CCDC169-SOHLH2	ENSG00000250709.1	-	chr13	36168794	36297842	protein_coding
KCTD4	ENSG00000180332.6	-	chr13	45192853	45194717	protein_coding
LHFP	ENSG00000183722.7	-	chr13	39342892	39603528	protein_coding
N4BP2L2	ENSG00000244754.8	-	chr13	32432417	32538885	protein_coding
